model,branch_set,hit_class,rate,run_type,replicate
null,test,2H,0.1446,SRV+Double+Triple,1
null,test,3H,0.0,SRV+Double+Triple,1
alternative,reference,2H,0.1288,SRV+Double+Triple,2
alternative,reference,2H,0.0553,SRV+Double+Triple,2
alternative,reference,3H,0.0,SRV+Double+Triple,2
alternative,test,2H,0.1392,SRV+Double+Triple,2
alternative,test,3H,0.0,SRV+Double+Triple,2
null,reference,2H,0.0549,SRV+Double+Triple,2
null,reference,2H,0.0217,SRV+Double+Triple,2
null,reference,3H,0.0,SRV+Double+Triple,2
null,test,2H,0.0095,SRV+Double+Triple,2
null,test,2H,0.1008,SRV+Double+Triple,2
null,test,3H,0.0,SRV+Double+Triple,2
alternative,reference,2H,0.1265,SRV+Double+Triple,3
alternative,reference,2H,0.0558,SRV+Double+Triple,3
alternative,reference,3H,0.0,SRV+Double+Triple,3
alternative,test,2H,0.1399,SRV+Double+Triple,3
alternative,test,3H,0.0,SRV+Double+Triple,3
null,reference,2H,0.0537,SRV+Double+Triple,3
null,reference,2H,0.0215,SRV+Double+Triple,3
null,reference,3H,0.0,SRV+Double+Triple,3
null,test,2H,0.0057,SRV+Double+Triple,3
null,test,2H,0.1032,SRV+Double+Triple,3
null,test,3H,0.0,SRV+Double+Triple,3
alternative,reference,2H,0.1302,SRV+Double+Triple,4
alternative,reference,2H,0.06,SRV+Double+Triple,4
alternative,reference,3H,0.0,SRV+Double+Triple,4
alternative,test,2H,0.1401,SRV+Double+Triple,4
alternative,test,3H,0.0,SRV+Double+Triple,4
null,reference,2H,0.05,SRV+Double+Triple,4
null,reference,2H,0.045,SRV+Double+Triple,4
null,reference,3H,0.0,SRV+Double+Triple,4
null,test,2H,0.0,SRV+Double+Triple,4
null,test,2H,0.1455,SRV+Double+Triple,4
null,test,3H,0.0,SRV+Double+Triple,4
alternative,reference,2H,0.1317,SRV+Double+Triple,5
alternative,reference,2H,0.0613,SRV+Double+Triple,5
alternative,reference,3H,0.0,SRV+Double+Triple,5
alternative,test,2H,0.1532,SRV+Double+Triple,5
alternative,test,3H,0.0,SRV+Double+Triple,5
null,reference,2H,0.047,SRV+Double+Triple,5
null,reference,2H,0.0375,SRV+Double+Triple,5
null,reference,3H,0.0,SRV+Double+Triple,5
null,test,2H,0.0,SRV+Double+Triple,5
null,test,2H,0.1186,SRV+Double+Triple,5
null,test,3H,0.0,SRV+Double+Triple,5
alternative,reference,2H,0.182,SRV+Double+Triple,6
alternative,reference,2H,0.0663,SRV+Double+Triple,6
alternative,reference,3H,0.0,SRV+Double+Triple,6
alternative,test,2H,0.1657,SRV+Double+Triple,6
alternative,test,3H,0.0,SRV+Double+Triple,6
null,reference,2H,0.0512,SRV+Double+Triple,6
null,reference,2H,0.05,SRV+Double+Triple,6
null,reference,3H,0.0,SRV+Double+Triple,6
null,test,2H,0.0,SRV+Double+Triple,6
null,test,2H,0.1145,SRV+Double+Triple,6
null,test,3H,0.0,SRV+Double+Triple,6
alternative,reference,2H,0.1319,SRV+Double+Triple,7
alternative,reference,2H,0.0534,SRV+Double+Triple,7
alternative,reference,3H,0.0,SRV+Double+Triple,7
alternative,test,2H,0.1309,SRV+Double+Triple,7
alternative,test,3H,0.0,SRV+Double+Triple,7
null,reference,2H,0.0508,SRV+Double+Triple,7
null,reference,2H,0.022,SRV+Double+Triple,7
null,reference,3H,0.0,SRV+Double+Triple,7
null,test,2H,0.0042,SRV+Double+Triple,7
null,test,2H,0.1004,SRV+Double+Triple,7
null,test,3H,0.0,SRV+Double+Triple,7
alternative,reference,2H,0.1299,SRV+Double+Triple,8
alternative,reference,2H,0.0542,SRV+Double+Triple,8
alternative,reference,3H,0.0,SRV+Double+Triple,8
alternative,test,2H,0.1358,SRV+Double+Triple,8
alternative,test,3H,0.0,SRV+Double+Triple,8
null,reference,2H,0.054,SRV+Double+Triple,8
null,reference,2H,0.0217,SRV+Double+Triple,8
null,reference,3H,0.0,SRV+Double+Triple,8
null,test,2H,0.0076,SRV+Double+Triple,8
null,test,2H,0.099,SRV+Double+Triple,8
null,test,3H,0.0,SRV+Double+Triple,8
alternative,reference,2H,0.1261,SRV+Double+Triple,9
alternative,reference,2H,0.0595,SRV+Double+Triple,9
alternative,reference,3H,0.0,SRV+Double+Triple,9
alternative,test,2H,0.147,SRV+Double+Triple,9
alternative,test,3H,0.0,SRV+Double+Triple,9
null,reference,2H,0.0541,SRV+Double+Triple,9
null,reference,2H,0.0224,SRV+Double+Triple,9
null,reference,3H,0.0,SRV+Double+Triple,9
null,test,2H,0.0078,SRV+Double+Triple,9
null,test,2H,0.0984,SRV+Double+Triple,9
null,test,3H,0.0,SRV+Double+Triple,9
alternative,reference,2H,0.1322,SRV+Double+Triple,10
alternative,reference,2H,0.0541,SRV+Double+Triple,10
alternative,reference,3H,0.0,SRV+Double+Triple,10
alternative,test,2H,0.1337,SRV+Double+Triple,10
alternative,test,3H,0.0,SRV+Double+Triple,10
null,reference,2H,0.0497,SRV+Double+Triple,10
null,reference,2H,0.0216,SRV+Double+Triple,10
null,reference,3H,0.0,SRV+Double+Triple,10
null,test,2H,0.0,SRV+Double+Triple,10
null,test,2H,0.1019,SRV+Double+Triple,10
null,test,3H,0.0,SRV+Double+Triple,10
