branch	parent	child	child_is_tip	branch_length	site	nt_distance	is_multi_hit
2	14	Manis_pentadactyla	1	16.4	2	0	0
3	INTERNAL	111	0	18.8884	2	0	0
4	111	63	0	18.3984	2	0	0
5	63	13	0	4.6113	2	0	0
6	13	Suricata_suricatta	1	32.3519	2	0	0
7	13	Hyaena_hyaena	1	32.3519	2	0	0
8	63	48	0	25.05	2	0	0
9	48	51	0	0.68819	2	0	0
10	51	33	0	0	2	0	0
11	33	35	0	2.28094	2	0	0
12	35	37	0	3.35438	2	0	0
13	37	Acinonyx_jubatus	1	5.58967	2	0	0
14	37	25	0	0.95467	2	0	0
15	25	Puma_concolor	1	4.635	2	0	0
16	25	Puma_yagouaroundi	1	4.635	2	0	0
17	35	36	0	2.48975	2	0	0
18	36	Lynx_rufus	1	6.4543	2	0	0
19	36	Lynx_canadensis	1	6.4543	2	0	0
20	33	43	0	3.87464	2	0	0
21	43	34	0	4.18585	2	0	0
22	34	Prionailurus_bengalensis	1	3.1645	2	0	0
23	34	Prionailurus_viverrinus	1	3.1645	2	0	0
24	43	Felis_catus	1	7.35035	2	0	0
25	51	Leopardus_geoffroyi	1	11.225	2	0	0
26	48	56	0	2.77974	2	0	0
27	56	Neofelis_nebulosa	1	9.13344	2	0	0
28	56	60	0	2.36644	2	0	0
29	60	Panthera_tigris	1	6.767	2	0	0
30	60	57	0	2.051	2	0	0
31	57	49	0	0.6517	2	0	0
32	49	50	0	1.1043	2	0	0
33	50	Panthera_leo	1	2.96	2	0	0
34	50	Panthera_pardus	1	2.96	2	0	0
35	49	Panthera_onca	1	4.0643	2	0	0
36	57	Panthera_uncia	1	4.716	2	0	0
37	111	30	0	10.2616	2	0	0
38	30	73	0	32.8559	2	0	0
39	73	68	0	1.76275	2	0	0
40	68	Nyctereutes_procyonoides	1	10.4814	2	0	0
41	68	47	0	6.96472	2	0	0
42	47	Vulpes_vulpes	1	3.51667	2	0	0
43	47	Vulpes_lagopus	1	3.51667	2	0	0
44	73	Canis_lupus	1	12.3216	2	0	0
45	30	31	0	4.98	2	0	0
46	31	32	0	0	2	0	0
47	32	94	0	25.0802	2	0	0
48	94	79	0	4.20482	2	0	0
49	79	84	0	1.37401	2	0	0
50	84	72	0	0	2	0	0
51	72	Lutra_lutra	1	9.46099	2	0	0
52	72	Enhydra_lutris	1	9.46099	2	0	0
53	84	Lontra_canadensis	1	9.46099	2	0	0
54	79	80	0	4.035	2	0	0
55	80	82	0	2.83	2	0	0
56	82	83	0	2.87	2	0	0
57	83	87	0	0.54768	2	0	0
58	87	Mustela_putorius	1	0.55232	2	0	0
59	87	Mustela_lutreola	1	0.55232	2	0	0
60	83	Mustela_nigripes	1	1.1	2	0	0
61	82	Mustela_erminea	1	3.97	2	0	0
62	80	Neogale_vison	1	6.8	2	0	0
63	94	Meles_meles	1	15.0398	2	0	0
64	32	46	0	16.3101	2	0	0
65	46	98	0	5.4856	2	0	0
66	98	Odobenus_rosmarus	1	18.3243	2	0	0
67	98	78	0	9.44205	2	0	0
68	78	Callorhinus_ursinus	1	8.8823	2	0	0
69	78	92	0	4.6323	2	0	0
70	92	Eumetopias_jubatus	1	4.25	2	0	0
71	92	Zalophus_californianus	1	4.25	2	0	0
72	46	66	0	8.56995	2	0	0
73	66	97	0	10.0343	2	0	0
74	97	Halichoerus_grypus	1	5.20572	2	0	0
75	97	Phoca_vitulina	1	5.20572	2	0	0
76	66	67	0	4.34	2	0	0
77	67	71	0	0.9	2	0	0
78	71	Leptonychotes_weddellii	1	10	2	0	0
79	71	77	0	7.7	2	0	0
80	77	Mirounga_leonina	1	2.3	2	0	0
81	77	Mirounga_angustirostris	1	2.3	2	0	0
82	67	Neomonachus_schauinslandi	1	10.9	2	0	0
83	31	103	0	20.8637	2	0	0
84	103	Ailuropoda_melanoleuca	1	19.2563	2	0	0
85	103	104	0	14.3768	2	0	0
86	104	Ursus_americanus	1	4.8794	2	0	0
87	104	106	0	4.0594	2	0	0
88	106	Ursus_arctos	1	0.82	2	0	0
89	106	Ursus_maritimus	1	0.82	2	0	0
0	INTERNAL	14	0	57.85	3	0	0
1	14	Manis_javanica	1	16.4	3	0	0
2	14	Manis_pentadactyla	1	16.4	3	0	0
3	INTERNAL	111	0	18.8884	3	0	0
4	111	63	0	18.3984	3	0	0
5	63	13	0	4.6113	3	0	0
6	13	Suricata_suricatta	1	32.3519	3	0	0
7	13	Hyaena_hyaena	1	32.3519	3	0	0
8	63	48	0	25.05	3	0	0
9	48	51	0	0.68819	3	0	0
10	51	33	0	0	3	0	0
11	33	35	0	2.28094	3	0	0
12	35	37	0	3.35438	3	0	0
13	37	Acinonyx_jubatus	1	5.58967	3	0	0
14	37	25	0	0.95467	3	0	0
15	25	Puma_concolor	1	4.635	3	0	0
16	25	Puma_yagouaroundi	1	4.635	3	0	0
17	35	36	0	2.48975	3	0	0
18	36	Lynx_rufus	1	6.4543	3	0	0
19	36	Lynx_canadensis	1	6.4543	3	0	0
20	33	43	0	3.87464	3	0	0
21	43	34	0	4.18585	3	0	0
22	34	Prionailurus_bengalensis	1	3.1645	3	0	0
23	34	Prionailurus_viverrinus	1	3.1645	3	0	0
24	43	Felis_catus	1	7.35035	3	0	0
25	51	Leopardus_geoffroyi	1	11.225	3	0	0
26	48	56	0	2.77974	3	1	0
27	56	Neofelis_nebulosa	1	9.13344	3	0	0
28	56	60	0	2.36644	3	0	0
29	60	Panthera_tigris	1	6.767	3	0	0
30	60	57	0	2.051	3	0	0
31	57	49	0	0.6517	3	0	0
32	49	50	0	1.1043	3	0	0
33	50	Panthera_leo	1	2.96	3	0	0
34	50	Panthera_pardus	1	2.96	3	0	0
35	49	Panthera_onca	1	4.0643	3	0	0
36	57	Panthera_uncia	1	4.716	3	0	0
37	111	30	0	10.2616	3	0	0
38	30	73	0	32.8559	3	0	0
39	73	68	0	1.76275	3	0	0
40	68	Nyctereutes_procyonoides	1	10.4814	3	0	0
41	68	47	0	6.96472	3	0	0
42	47	Vulpes_vulpes	1	3.51667	3	0	0
43	47	Vulpes_lagopus	1	3.51667	3	0	0
44	73	Canis_lupus	1	12.3216	3	0	0
45	30	31	0	4.98	3	0	0
46	31	32	0	0	3	0	0
47	32	94	0	25.0802	3	0	0
48	94	79	0	4.20482	3	0	0
49	79	84	0	1.37401	3	0	0
50	84	72	0	0	3	0	0
51	72	Lutra_lutra	1	9.46099	3	0	0
52	72	Enhydra_lutris	1	9.46099	3	0	0
53	84	Lontra_canadensis	1	9.46099	3	0	0
54	79	80	0	4.035	3	0	0
55	80	82	0	2.83	3	0	0
56	82	83	0	2.87	3	0	0
57	83	87	0	0.54768	3	0	0
58	87	Mustela_putorius	1	0.55232	3	0	0
59	87	Mustela_lutreola	1	0.55232	3	0	0
60	83	Mustela_nigripes	1	1.1	3	0	0
61	82	Mustela_erminea	1	3.97	3	0	0
62	80	Neogale_vison	1	6.8	3	0	0
63	94	Meles_meles	1	15.0398	3	0	0
64	32	46	0	16.3101	3	0	0
65	46	98	0	5.4856	3	0	0
66	98	Odobenus_rosmarus	1	18.3243	3	0	0
67	98	78	0	9.44205	3	0	0
68	78	Callorhinus_ursinus	1	8.8823	3	0	0
69	78	92	0	4.6323	3	0	0
70	92	Eumetopias_jubatus	1	4.25	3	0	0
71	92	Zalophus_californianus	1	4.25	3	0	0
72	46	66	0	8.56995	3	0	0
73	66	97	0	10.0343	3	0	0
74	97	Halichoerus_grypus	1	5.20572	3	0	0
75	97	Phoca_vitulina	1	5.20572	3	0	0
76	66	67	0	4.34	3	0	0
77	67	71	0	0.9	3	0	0
78	71	Leptonychotes_weddellii	1	10	3	0	0
79	71	77	0	7.7	3	0	0
80	77	Mirounga_leonina	1	2.3	3	0	0
81	77	Mirounga_angustirostris	1	2.3	3	0	0
82	67	Neomonachus_schauinslandi	1	10.9	3	0	0
83	31	103	0	20.8637	3	1	0
84	103	Ailuropoda_melanoleuca	1	19.2563	3	0	0
85	103	104	0	14.3768	3	0	0
86	104	Ursus_americanus	1	4.8794	3	0	0
87	104	106	0	4.0594	3	0	0
88	106	Ursus_arctos	1	0.82	3	0	0
89	106	Ursus_maritimus	1	0.82	3	0	0
0	INTERNAL	14	0	57.85	4	0	0
1	14	Manis_javanica	1	16.4	4	0	0
2	14	Manis_pentadactyla	1	16.4	4	0	0
3	INTERNAL	111	0	18.8884	4	0	0
4	111	63	0	18.3984	4	0	0
5	63	13	0	4.6113	4	0	0
6	13	Suricata_suricatta	1	32.3519	4	0	0
7	13	Hyaena_hyaena	1	32.3519	4	0	0
8	63	48	0	25.05	4	0	0
9	48	51	0	0.68819	4	0	0
10	51	33	0	0	4	0	0
11	33	35	0	2.28094	4	0	0
12	35	37	0	3.35438	4	0	0
13	37	Acinonyx_jubatus	1	5.58967	4	0	0
14	37	25	0	0.95467	4	0	0
15	25	Puma_concolor	1	4.635	4	0	0
16	25	Puma_yagouaroundi	1	4.635	4	0	0
17	35	36	0	2.48975	4	0	0
18	36	Lynx_rufus	1	6.4543	4	0	0
19	36	Lynx_canadensis	1	6.4543	4	0	0
20	33	43	0	3.87464	4	0	0
21	43	34	0	4.18585	4	0	0
22	34	Prionailurus_bengalensis	1	3.1645	4	0	0
23	34	Prionailurus_viverrinus	1	3.1645	4	0	0
24	43	Felis_catus	1	7.35035	4	0	0
25	51	Leopardus_geoffroyi	1	11.225	4	0	0
26	48	56	0	2.77974	4	0	0
27	56	Neofelis_nebulosa	1	9.13344	4	0	0
28	56	60	0	2.36644	4	0	0
29	60	Panthera_tigris	1	6.767	4	0	0
30	60	57	0	2.051	4	0	0
31	57	49	0	0.6517	4	0	0
32	49	50	0	1.1043	4	0	0
33	50	Panthera_leo	1	2.96	4	0	0
34	50	Panthera_pardus	1	2.96	4	0	0
35	49	Panthera_onca	1	4.0643	4	0	0
36	57	Panthera_uncia	1	4.716	4	0	0
37	111	30	0	10.2616	4	0	0
38	30	73	0	32.8559	4	0	0
39	73	68	0	1.76275	4	0	0
40	68	Nyctereutes_procyonoides	1	10.4814	4	0	0
41	68	47	0	6.96472	4	0	0
42	47	Vulpes_vulpes	1	3.51667	4	1	0
43	47	Vulpes_lagopus	1	3.51667	4	0	0
44	73	Canis_lupus	1	12.3216	4	0	0
45	30	31	0	4.98	4	0	0
46	31	32	0	0	4	0	0
47	32	94	0	25.0802	4	0	0
48	94	79	0	4.20482	4	0	0
49	79	84	0	1.37401	4	0	0
50	84	72	0	0	4	0	0
51	72	Lutra_lutra	1	9.46099	4	0	0
52	72	Enhydra_lutris	1	9.46099	4	0	0
53	84	Lontra_canadensis	1	9.46099	4	0	0
54	79	80	0	4.035	4	1	0
55	80	82	0	2.83	4	0	0
56	82	83	0	2.87	4	0	0
57	83	87	0	0.54768	4	0	0
58	87	Mustela_putorius	1	0.55232	4	0	0
59	87	Mustela_lutreola	1	0.55232	4	0	0
60	83	Mustela_nigripes	1	1.1	4	0	0
61	82	Mustela_erminea	1	3.97	4	0	0
62	80	Neogale_vison	1	6.8	4	0	0
63	94	Meles_meles	1	15.0398	4	0	0
64	32	46	0	16.3101	4	0	0
65	46	98	0	5.4856	4	0	0
66	98	Odobenus_rosmarus	1	18.3243	4	0	0
67	98	78	0	9.44205	4	0	0
68	78	Callorhinus_ursinus	1	8.8823	4	0	0
69	78	92	0	4.6323	4	0	0
70	92	Eumetopias_jubatus	1	4.25	4	0	0
71	92	Zalophus_californianus	1	4.25	4	0	0
72	46	66	0	8.56995	4	0	0
73	66	97	0	10.0343	4	0	0
74	97	Halichoerus_grypus	1	5.20572	4	0	0
75	97	Phoca_vitulina	1	5.20572	4	0	0
76	66	67	0	4.34	4	0	0
77	67	71	0	0.9	4	0	0
78	71	Leptonychotes_weddellii	1	10	4	0	0
79	71	77	0	7.7	4	0	0
80	77	Mirounga_leonina	1	2.3	4	0	0
81	77	Mirounga_angustirostris	1	2.3	4	0	0
82	67	Neomonachus_schauinslandi	1	10.9	4	0	0
83	31	103	0	20.8637	4	0	0
84	103	Ailuropoda_melanoleuca	1	19.2563	4	0	0
85	103	104	0	14.3768	4	0	0
86	104	Ursus_americanus	1	4.8794	4	0	0
87	104	106	0	4.0594	4	0	0
88	106	Ursus_arctos	1	0.82	4	0	0
89	106	Ursus_maritimus	1	0.82	4	0	0
0	INTERNAL	14	0	57.85	5	0	0
1	14	Manis_javanica	1	16.4	5	0	0
2	14	Manis_pentadactyla	1	16.4	5	0	0
3	INTERNAL	111	0	18.8884	5	0	0
4	111	63	0	18.3984	5	0	0
5	63	13	0	4.6113	5	0	0
6	13	Suricata_suricatta	1	32.3519	5	0	0
7	13	Hyaena_hyaena	1	32.3519	5	0	0
8	63	48	0	25.05	5	0	0
9	48	51	0	0.68819	5	0	0
10	51	33	0	0	5	0	0
11	33	35	0	2.28094	5	0	0
12	35	37	0	3.35438	5	0	0
13	37	Acinonyx_jubatus	1	5.58967	5	0	0
14	37	25	0	0.95467	5	0	0
15	25	Puma_concolor	1	4.635	5	0	0
16	25	Puma_yagouaroundi	1	4.635	5	0	0
17	35	36	0	2.48975	5	0	0
18	36	Lynx_rufus	1	6.4543	5	0	0
19	36	Lynx_canadensis	1	6.4543	5	0	0
20	33	43	0	3.87464	5	0	0
21	43	34	0	4.18585	5	0	0
22	34	Prionailurus_bengalensis	1	3.1645	5	0	0
23	34	Prionailurus_viverrinus	1	3.1645	5	0	0
24	43	Felis_catus	1	7.35035	5	0	0
25	51	Leopardus_geoffroyi	1	11.225	5	0	0
26	48	56	0	2.77974	5	0	0
27	56	Neofelis_nebulosa	1	9.13344	5	0	0
28	56	60	0	2.36644	5	0	0
29	60	Panthera_tigris	1	6.767	5	0	0
30	60	57	0	2.051	5	0	0
31	57	49	0	0.6517	5	0	0
32	49	50	0	1.1043	5	0	0
33	50	Panthera_leo	1	2.96	5	0	0
34	50	Panthera_pardus	1	2.96	5	0	0
35	49	Panthera_onca	1	4.0643	5	0	0
36	57	Panthera_uncia	1	4.716	5	0	0
37	111	30	0	10.2616	5	0	0
38	30	73	0	32.8559	5	0	0
39	73	68	0	1.76275	5	0	0
40	68	Nyctereutes_procyonoides	1	10.4814	5	0	0
41	68	47	0	6.96472	5	0	0
42	47	Vulpes_vulpes	1	3.51667	5	0	0
43	47	Vulpes_lagopus	1	3.51667	5	0	0
44	73	Canis_lupus	1	12.3216	5	0	0
45	30	31	0	4.98	5	0	0
46	31	32	0	0	5	1	0
47	32	94	0	25.0802	5	0	0
48	94	79	0	4.20482	5	0	0
49	79	84	0	1.37401	5	0	0
50	84	72	0	0	5	0	0
51	72	Lutra_lutra	1	9.46099	5	0	0
52	72	Enhydra_lutris	1	9.46099	5	1	0
53	84	Lontra_canadensis	1	9.46099	5	0	0
54	79	80	0	4.035	5	0	0
55	80	82	0	2.83	5	0	0
56	82	83	0	2.87	5	0	0
57	83	87	0	0.54768	5	0	0
58	87	Mustela_putorius	1	0.55232	5	0	0
59	87	Mustela_lutreola	1	0.55232	5	0	0
60	83	Mustela_nigripes	1	1.1	5	0	0
61	82	Mustela_erminea	1	3.97	5	0	0
62	80	Neogale_vison	1	6.8	5	0	0
63	94	Meles_meles	1	15.0398	5	0	0
64	32	46	0	16.3101	5	1	0
65	46	98	0	5.4856	5	0	0
66	98	Odobenus_rosmarus	1	18.3243	5	0	0
67	98	78	0	9.44205	5	0	0
68	78	Callorhinus_ursinus	1	8.8823	5	0	0
69	78	92	0	4.6323	5	0	0
70	92	Eumetopias_jubatus	1	4.25	5	0	0
71	92	Zalophus_californianus	1	4.25	5	0	0
72	46	66	0	8.56995	5	0	0
73	66	97	0	10.0343	5	0	0
74	97	Halichoerus_grypus	1	5.20572	5	0	0
75	97	Phoca_vitulina	1	5.20572	5	0	0
76	66	67	0	4.34	5	0	0
77	67	71	0	0.9	5	0	0
78	71	Leptonychotes_weddellii	1	10	5	0	0
79	71	77	0	7.7	5	0	0
80	77	Mirounga_leonina	1	2.3	5	0	0
81	77	Mirounga_angustirostris	1	2.3	5	0	0
82	67	Neomonachus_schauinslandi	1	10.9	5	0	0
83	31	103	0	20.8637	5	0	0
84	103	Ailuropoda_melanoleuca	1	19.2563	5	0	0
85	103	104	0	14.3768	5	0	0
86	104	Ursus_americanus	1	4.8794	5	0	0
87	104	106	0	4.0594	5	0	0
88	106	Ursus_arctos	1	0.82	5	0	0
89	106	Ursus_maritimus	1	0.82	5	0	0
0	INTERNAL	14	0	57.85	6	0	0
1	14	Manis_javanica	1	16.4	6	0	0
2	14	Manis_pentadactyla	1	16.4	6	0	0
3	INTERNAL	111	0	18.8884	6	0	0
4	111	63	0	18.3984	6	0	0
5	63	13	0	4.6113	6	0	0
6	13	Suricata_suricatta	1	32.3519	6	0	0
7	13	Hyaena_hyaena	1	32.3519	6	0	0
8	63	48	0	25.05	6	0	0
9	48	51	0	0.68819	6	0	0
10	51	33	0	0	6	0	0
11	33	35	0	2.28094	6	0	0
12	35	37	0	3.35438	6	0	0
13	37	Acinonyx_jubatus	1	5.58967	6	0	0
14	37	25	0	0.95467	6	0	0
15	25	Puma_concolor	1	4.635	6	0	0
16	25	Puma_yagouaroundi	1	4.635	6	0	0
17	35	36	0	2.48975	6	1	0
18	36	Lynx_rufus	1	6.4543	6	0	0
19	36	Lynx_canadensis	1	6.4543	6	0	0
20	33	43	0	3.87464	6	1	0
21	43	34	0	4.18585	6	0	0
22	34	Prionailurus_bengalensis	1	3.1645	6	0	0
23	34	Prionailurus_viverrinus	1	3.1645	6	0	0
24	43	Felis_catus	1	7.35035	6	0	0
25	51	Leopardus_geoffroyi	1	11.225	6	0	0
26	48	56	0	2.77974	6	0	0
27	56	Neofelis_nebulosa	1	9.13344	6	0	0
28	56	60	0	2.36644	6	0	0
29	60	Panthera_tigris	1	6.767	6	0	0
30	60	57	0	2.051	6	0	0
31	57	49	0	0.6517	6	0	0
32	49	50	0	1.1043	6	0	0
33	50	Panthera_leo	1	2.96	6	0	0
34	50	Panthera_pardus	1	2.96	6	0	0
35	49	Panthera_onca	1	4.0643	6	0	0
36	57	Panthera_uncia	1	4.716	6	0	0
37	111	30	0	10.2616	6	0	0
38	30	73	0	32.8559	6	0	0
39	73	68	0	1.76275	6	0	0
40	68	Nyctereutes_procyonoides	1	10.4814	6	0	0
41	68	47	0	6.96472	6	0	0
42	47	Vulpes_vulpes	1	3.51667	6	0	0
43	47	Vulpes_lagopus	1	3.51667	6	0	0
44	73	Canis_lupus	1	12.3216	6	0	0
45	30	31	0	4.98	6	0	0
46	31	32	0	0	6	0	0
47	32	94	0	25.0802	6	0	0
48	94	79	0	4.20482	6	0	0
49	79	84	0	1.37401	6	0	0
50	84	72	0	0	6	0	0
51	72	Lutra_lutra	1	9.46099	6	0	0
52	72	Enhydra_lutris	1	9.46099	6	0	0
53	84	Lontra_canadensis	1	9.46099	6	0	0
54	79	80	0	4.035	6	0	0
55	80	82	0	2.83	6	0	0
56	82	83	0	2.87	6	0	0
57	83	87	0	0.54768	6	0	0
58	87	Mustela_putorius	1	0.55232	6	0	0
59	87	Mustela_lutreola	1	0.55232	6	0	0
60	83	Mustela_nigripes	1	1.1	6	0	0
61	82	Mustela_erminea	1	3.97	6	0	0
62	80	Neogale_vison	1	6.8	6	0	0
63	94	Meles_meles	1	15.0398	6	0	0
64	32	46	0	16.3101	6	0	0
65	46	98	0	5.4856	6	0	0
66	98	Odobenus_rosmarus	1	18.3243	6	0	0
67	98	78	0	9.44205	6	0	0
68	78	Callorhinus_ursinus	1	8.8823	6	0	0
69	78	92	0	4.6323	6	0	0
70	92	Eumetopias_jubatus	1	4.25	6	0	0
71	92	Zalophus_californianus	1	4.25	6	0	0
72	46	66	0	8.56995	6	0	0
73	66	97	0	10.0343	6	0	0
74	97	Halichoerus_grypus	1	5.20572	6	0	0
75	97	Phoca_vitulina	1	5.20572	6	0	0
76	66	67	0	4.34	6	0	0
77	67	71	0	0.9	6	0	0
78	71	Leptonychotes_weddellii	1	10	6	0	0
79	71	77	0	7.7	6	0	0
80	77	Mirounga_leonina	1	2.3	6	0	0
81	77	Mirounga_angustirostris	1	2.3	6	0	0
82	67	Neomonachus_schauinslandi	1	10.9	6	0	0
83	31	103	0	20.8637	6	0	0
84	103	Ailuropoda_melanoleuca	1	19.2563	6	0	0
85	103	104	0	14.3768	6	0	0
86	104	Ursus_americanus	1	4.8794	6	0	0
87	104	106	0	4.0594	6	0	0
88	106	Ursus_arctos	1	0.82	6	0	0
89	106	Ursus_maritimus	1	0.82	6	0	0
0	INTERNAL	14	0	57.85	7	0	0
1	14	Manis_javanica	1	16.4	7	0	0
2	14	Manis_pentadactyla	1	16.4	7	0	0
3	INTERNAL	111	0	18.8884	7	0	0
4	111	63	0	18.3984	7	0	0
5	63	13	0	4.6113	7	0	0
6	13	Suricata_suricatta	1	32.3519	7	0	0
7	13	Hyaena_hyaena	1	32.3519	7	1	0
8	63	48	0	25.05	7	0	0
9	48	51	0	0.68819	7	0	0
10	51	33	0	0	7	0	0
11	33	35	0	2.28094	7	0	0
12	35	37	0	3.35438	7	0	0
13	37	Acinonyx_jubatus	1	5.58967	7	0	0
14	37	25	0	0.95467	7	0	0
15	25	Puma_concolor	1	4.635	7	0	0
16	25	Puma_yagouaroundi	1	4.635	7	0	0
17	35	36	0	2.48975	7	0	0
18	36	Lynx_rufus	1	6.4543	7	0	0
19	36	Lynx_canadensis	1	6.4543	7	0	0
20	33	43	0	3.87464	7	0	0
21	43	34	0	4.18585	7	0	0
22	34	Prionailurus_bengalensis	1	3.1645	7	0	0
23	34	Prionailurus_viverrinus	1	3.1645	7	0	0
24	43	Felis_catus	1	7.35035	7	0	0
25	51	Leopardus_geoffroyi	1	11.225	7	0	0
26	48	56	0	2.77974	7	1	0
27	56	Neofelis_nebulosa	1	9.13344	7	1	0
28	56	60	0	2.36644	7	0	0
29	60	Panthera_tigris	1	6.767	7	0	0
30	60	57	0	2.051	7	0	0
31	57	49	0	0.6517	7	0	0
32	49	50	0	1.1043	7	0	0
33	50	Panthera_leo	1	2.96	7	0	0
34	50	Panthera_pardus	1	2.96	7	0	0
35	49	Panthera_onca	1	4.0643	7	0	0
36	57	Panthera_uncia	1	4.716	7	0	0
37	111	30	0	10.2616	7	1	0
38	30	73	0	32.8559	7	0	0
39	73	68	0	1.76275	7	0	0
40	68	Nyctereutes_procyonoides	1	10.4814	7	0	0
41	68	47	0	6.96472	7	0	0
42	47	Vulpes_vulpes	1	3.51667	7	0	0
43	47	Vulpes_lagopus	1	3.51667	7	0	0
44	73	Canis_lupus	1	12.3216	7	0	0
45	30	31	0	4.98	7	0	0
46	31	32	0	0	7	0	0
47	32	94	0	25.0802	7	1	0
48	94	79	0	4.20482	7	0	0
49	79	84	0	1.37401	7	0	0
50	84	72	0	0	7	0	0
51	72	Lutra_lutra	1	9.46099	7	0	0
52	72	Enhydra_lutris	1	9.46099	7	0	0
53	84	Lontra_canadensis	1	9.46099	7	0	0
54	79	80	0	4.035	7	0	0
55	80	82	0	2.83	7	0	0
56	82	83	0	2.87	7	0	0
57	83	87	0	0.54768	7	0	0
58	87	Mustela_putorius	1	0.55232	7	0	0
59	87	Mustela_lutreola	1	0.55232	7	0	0
60	83	Mustela_nigripes	1	1.1	7	0	0
61	82	Mustela_erminea	1	3.97	7	0	0
62	80	Neogale_vison	1	6.8	7	0	0
63	94	Meles_meles	1	15.0398	7	0	0
64	32	46	0	16.3101	7	0	0
65	46	98	0	5.4856	7	0	0
66	98	Odobenus_rosmarus	1	18.3243	7	0	0
67	98	78	0	9.44205	7	0	0
