model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,3H,0.0,SRV+Double+Triple,5
alternative,test,2H,0.0312,SRV+Double+Triple,5
alternative,test,3H,0.0,SRV+Double+Triple,5
null,reference,2H,0.0,SRV+Double+Triple,5
null,reference,3H,0.0,SRV+Double+Triple,5
null,test,2H,0.0591,SRV+Double+Triple,5
null,test,2H,0.0,SRV+Double+Triple,5
null,test,3H,0.0,SRV+Double+Triple,5
alternative,reference,2H,0.0,SRV+Double+Triple,6
alternative,reference,3H,0.0,SRV+Double+Triple,6
alternative,test,2H,0.0291,SRV+Double+Triple,6
alternative,test,3H,0.0,SRV+Double+Triple,6
null,reference,2H,0.0,SRV+Double+Triple,6
null,reference,3H,0.0,SRV+Double+Triple,6
null,test,2H,0.0591,SRV+Double+Triple,6
null,test,2H,0.0,SRV+Double+Triple,6
null,test,3H,0.0,SRV+Double+Triple,6
alternative,reference,2H,0.0091,SRV+Double+Triple,7
alternative,reference,2H,0.0,SRV+Double+Triple,7
alternative,reference,3H,0.0,SRV+Double+Triple,7
alternative,test,2H,0.0218,SRV+Double+Triple,7
alternative,test,3H,0.0,SRV+Double+Triple,7
null,reference,2H,0.0,SRV+Double+Triple,7
null,reference,3H,0.0,SRV+Double+Triple,7
null,test,2H,0.0565,SRV+Double+Triple,7
null,test,2H,0.0,SRV+Double+Triple,7
null,test,3H,0.0,SRV+Double+Triple,7
alternative,reference,2H,0.0,SRV+Double+Triple,9
alternative,reference,3H,0.0,SRV+Double+Triple,9
alternative,test,2H,0.0303,SRV+Double+Triple,9
alternative,test,3H,0.0,SRV+Double+Triple,9
null,reference,2H,0.0,SRV+Double+Triple,9
null,reference,3H,0.0,SRV+Double+Triple,9
null,test,2H,0.0589,SRV+Double+Triple,9
null,test,2H,0.0,SRV+Double+Triple,9
null,test,3H,0.0,SRV+Double+Triple,9
alternative,reference,2H,0.0,SRV+Double+Triple,10
alternative,reference,3H,0.0,SRV+Double+Triple,10
alternative,test,2H,0.031,SRV+Double+Triple,10
alternative,test,3H,0.0,SRV+Double+Triple,10
null,reference,2H,0.0,SRV+Double+Triple,10
null,reference,3H,0.0,SRV+Double+Triple,10
null,test,2H,0.0587,SRV+Double+Triple,10
null,test,2H,0.0,SRV+Double+Triple,10
null,test,3H,0.0,SRV+Double+Triple,10
