model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,test,Diversifying selection,1.006,0.0,SRV,8
alternative,test,Negative selection,0.404,16.158,SRV,8
alternative,test,Negative selection,0.43,83.842,SRV,8
alternative,test,Negative selection,0.37,83.842,SRV,8
alternative,test,Negative selection,0.475,16.158,SRV,8
null,reference,Diversifying selection,4.034,0.0,SRV,8
null,reference,Negative selection,0.36,41.765,SRV,8
null,reference,Negative selection,0.407,58.235,SRV,8
null,test,Diversifying selection,4.034,0.0,SRV,8
null,test,Negative selection,0.36,41.765,SRV,8
null,test,Negative selection,0.407,58.235,SRV,8
alternative,reference,Diversifying selection,1.545,0.0,SRV,9
alternative,reference,Negative selection,0.079,0.0,SRV,9
alternative,reference,Negative selection,0.387,100.0,SRV,9
alternative,test,Diversifying selection,1.483,0.0,SRV,9
alternative,test,Diversifying selection,1.545,0.0,SRV,9
alternative,test,Negative selection,0.1,0.0,SRV,9
alternative,test,Negative selection,0.424,100.0,SRV,9
alternative,test,Negative selection,0.079,0.0,SRV,9
alternative,test,Negative selection,0.387,100.0,SRV,9
null,reference,Diversifying selection,3.443,0.0,SRV,9
null,reference,Negative selection,0.061,0.0,SRV,9
null,reference,Negative selection,0.397,100.0,SRV,9
null,test,Diversifying selection,3.443,0.0,SRV,9
null,test,Negative selection,0.061,0.0,SRV,9
null,test,Negative selection,0.397,100.0,SRV,9
alternative,reference,Diversifying selection,1.441,0.0,SRV,10
alternative,reference,Negative selection,0.053,0.0,SRV,10
alternative,reference,Negative selection,0.387,100.0,SRV,10
alternative,test,Diversifying selection,1.389,0.0,SRV,10
alternative,test,Diversifying selection,1.441,0.0,SRV,10
alternative,test,Negative selection,0.072,0.0,SRV,10
alternative,test,Negative selection,0.425,100.0,SRV,10
alternative,test,Negative selection,0.053,0.0,SRV,10
alternative,test,Negative selection,0.387,100.0,SRV,10
null,reference,Diversifying selection,3.282,0.0,SRV,10
null,reference,Negative selection,0.042,0.0,SRV,10
null,reference,Negative selection,0.397,100.0,SRV,10
null,test,Diversifying selection,3.282,0.0,SRV,10
null,test,Negative selection,0.042,0.0,SRV,10
null,test,Negative selection,0.397,100.0,SRV,10
alternative,reference,Diversifying selection,1.064,0.0,SRV+Double,1
alternative,reference,Negative selection,0.382,98.588,SRV+Double,1
alternative,reference,Negative selection,0.397,1.412,SRV+Double,1
alternative,test,Diversifying selection,1.056,0.0,SRV+Double,1
alternative,test,Diversifying selection,1.064,0.0,SRV+Double,1
alternative,test,Negative selection,0.425,98.588,SRV+Double,1
alternative,test,Negative selection,0.44,1.412,SRV+Double,1
alternative,test,Negative selection,0.382,98.588,SRV+Double,1
alternative,test,Negative selection,0.397,1.412,SRV+Double,1
null,reference,Diversifying selection,1.858,0.0,SRV+Double,1
null,reference,Negative selection,0.391,47.681,SRV+Double,1
null,reference,Negative selection,0.399,52.319,SRV+Double,1
null,test,Diversifying selection,1.858,0.0,SRV+Double,1
null,test,Negative selection,0.391,47.681,SRV+Double,1
null,test,Negative selection,0.399,52.319,SRV+Double,1
alternative,reference,Diversifying selection,1.455,0.0,SRV+Double,2
alternative,reference,Negative selection,0.001,0.0,SRV+Double,2
alternative,reference,Negative selection,0.384,100.0,SRV+Double,2
alternative,test,Diversifying selection,1.399,0.0,SRV+Double,2
alternative,test,Diversifying selection,1.455,0.0,SRV+Double,2
alternative,test,Negative selection,0.002,0.0,SRV+Double,2
alternative,test,Negative selection,0.425,100.0,SRV+Double,2
alternative,test,Negative selection,0.001,0.0,SRV+Double,2
alternative,test,Negative selection,0.384,100.0,SRV+Double,2
null,reference,Diversifying selection,3.308,0.0,SRV+Double,2
null,reference,Negative selection,0.003,0.0,SRV+Double,2
null,reference,Negative selection,0.395,100.0,SRV+Double,2
null,test,Diversifying selection,3.308,0.0,SRV+Double,2
null,test,Negative selection,0.003,0.0,SRV+Double,2
null,test,Negative selection,0.395,100.0,SRV+Double,2
alternative,reference,Diversifying selection,1.06,0.0,SRV+Double,3
alternative,reference,Negative selection,0.352,11.116,SRV+Double,3
alternative,reference,Negative selection,0.389,88.884,SRV+Double,3
alternative,test,Diversifying selection,1.053,0.0,SRV+Double,3
alternative,test,Diversifying selection,1.06,0.0,SRV+Double,3
alternative,test,Negative selection,0.391,11.116,SRV+Double,3
alternative,test,Negative selection,0.428,88.884,SRV+Double,3
alternative,test,Negative selection,0.352,11.116,SRV+Double,3
alternative,test,Negative selection,0.389,88.884,SRV+Double,3
null,reference,Diversifying selection,1.817,0.0,SRV+Double,3
null,reference,Negative selection,0.258,0.0,SRV+Double,3
null,reference,Negative selection,0.395,100.0,SRV+Double,3
null,test,Diversifying selection,1.817,0.0,SRV+Double,3
null,test,Negative selection,0.258,0.0,SRV+Double,3
null,test,Negative selection,0.395,100.0,SRV+Double,3
alternative,reference,Diversifying selection,3.44,0.0,SRV+Double,4
alternative,reference,Negative selection,0.243,0.0,SRV+Double,4
alternative,reference,Negative selection,0.384,100.0,SRV+Double,4
alternative,test,Diversifying selection,3.047,0.0,SRV+Double,4
alternative,test,Diversifying selection,3.44,0.0,SRV+Double,4
alternative,test,Negative selection,0.279,0.0,SRV+Double,4
alternative,test,Negative selection,0.422,100.0,SRV+Double,4
alternative,test,Negative selection,0.243,0.0,SRV+Double,4
alternative,test,Negative selection,0.384,100.0,SRV+Double,4
null,reference,Diversifying selection,1.183,0.0,SRV+Double,4
null,reference,Negative selection,0.188,0.0,SRV+Double,4
null,reference,Negative selection,0.395,100.0,SRV+Double,4
null,test,Diversifying selection,1.183,0.0,SRV+Double,4
null,test,Negative selection,0.188,0.0,SRV+Double,4
null,test,Negative selection,0.395,100.0,SRV+Double,4
alternative,reference,Diversifying selection,1.015,0.0,SRV+Double,5
alternative,reference,Negative selection,0.001,0.0,SRV+Double,5
alternative,reference,Negative selection,0.384,100.0,SRV+Double,5
alternative,test,Diversifying selection,1.014,0.0,SRV+Double,5
alternative,test,Diversifying selection,1.015,0.0,SRV+Double,5
alternative,test,Negative selection,0.003,0.0,SRV+Double,5
alternative,test,Negative selection,0.424,100.0,SRV+Double,5
alternative,test,Negative selection,0.001,0.0,SRV+Double,5
alternative,test,Negative selection,0.384,100.0,SRV+Double,5
null,reference,Diversifying selection,2.029,0.0,SRV+Double,5
null,reference,Negative selection,0.003,0.0,SRV+Double,5
null,reference,Negative selection,0.395,100.0,SRV+Double,5
null,test,Diversifying selection,2.029,0.0,SRV+Double,5
null,test,Negative selection,0.003,0.0,SRV+Double,5
null,test,Negative selection,0.395,100.0,SRV+Double,5
alternative,reference,Diversifying selection,1.326,0.0,SRV+Double,6
alternative,reference,Negative selection,0.001,0.0,SRV+Double,6
alternative,reference,Negative selection,0.384,100.0,SRV+Double,6
alternative,test,Diversifying selection,1.288,0.0,SRV+Double,6
alternative,test,Diversifying selection,1.326,0.0,SRV+Double,6
alternative,test,Negative selection,0.003,0.0,SRV+Double,6
alternative,test,Negative selection,0.425,100.0,SRV+Double,6
alternative,test,Negative selection,0.001,0.0,SRV+Double,6
alternative,test,Negative selection,0.384,100.0,SRV+Double,6
null,reference,Diversifying selection,2.954,0.0,SRV+Double,6
null,reference,Negative selection,0.003,0.0,SRV+Double,6
null,reference,Negative selection,0.395,100.0,SRV+Double,6
null,test,Diversifying selection,2.954,0.0,SRV+Double,6
null,test,Negative selection,0.003,0.0,SRV+Double,6
null,test,Negative selection,0.395,100.0,SRV+Double,6
alternative,reference,Diversifying selection,1.443,0.0,SRV+Double,7
alternative,reference,Negative selection,0.001,0.0,SRV+Double,7
alternative,reference,Negative selection,0.383,100.0,SRV+Double,7
alternative,test,Diversifying selection,1.389,0.0,SRV+Double,7
alternative,test,Diversifying selection,1.443,0.0,SRV+Double,7
alternative,test,Negative selection,0.002,0.0,SRV+Double,7
alternative,test,Negative selection,0.424,100.0,SRV+Double,7
alternative,test,Negative selection,0.001,0.0,SRV+Double,7
alternative,test,Negative selection,0.383,100.0,SRV+Double,7
null,reference,Diversifying selection,3.273,0.0,SRV+Double,7
null,reference,Negative selection,0.003,0.0,SRV+Double,7
null,reference,Negative selection,0.395,100.0,SRV+Double,7
null,test,Diversifying selection,3.273,0.0,SRV+Double,7
null,test,Negative selection,0.003,0.0,SRV+Double,7
null,test,Negative selection,0.395,100.0,SRV+Double,7
alternative,reference,Diversifying selection,4.628,0.0,SRV+Double,8
alternative,reference,Negative selection,0.002,0.0,SRV+Double,8
alternative,reference,Negative selection,0.384,100.0,SRV+Double,8
alternative,test,Diversifying selection,3.957,0.0,SRV+Double,8
alternative,test,Diversifying selection,4.628,0.0,SRV+Double,8
alternative,test,Negative selection,0.004,0.0,SRV+Double,8
alternative,test,Negative selection,0.424,100.0,SRV+Double,8
alternative,test,Negative selection,0.002,0.0,SRV+Double,8
alternative,test,Negative selection,0.384,100.0,SRV+Double,8
null,reference,Diversifying selection,1.314,0.0,SRV+Double,8
null,reference,Negative selection,0.004,0.0,SRV+Double,8
null,reference,Negative selection,0.394,100.0,SRV+Double,8
null,test,Diversifying selection,1.314,0.0,SRV+Double,8
null,test,Negative selection,0.004,0.0,SRV+Double,8
null,test,Negative selection,0.394,100.0,SRV+Double,8
alternative,reference,Diversifying selection,1.31,0.0,SRV+Double,9
alternative,reference,Negative selection,0.0,0.0,SRV+Double,9
alternative,reference,Negative selection,0.384,100.0,SRV+Double,9
alternative,test,Diversifying selection,1.274,0.0,SRV+Double,9
alternative,test,Diversifying selection,1.31,0.0,SRV+Double,9
alternative,test,Negative selection,0.001,0.0,SRV+Double,9
alternative,test,Negative selection,0.424,100.0,SRV+Double,9
alternative,test,Negative selection,0.0,0.0,SRV+Double,9
alternative,test,Negative selection,0.384,100.0,SRV+Double,9
null,reference,Diversifying selection,2.907,0.0,SRV+Double,9
null,reference,Negative selection,0.002,0.0,SRV+Double,9
null,reference,Negative selection,0.394,100.0,SRV+Double,9
null,test,Diversifying selection,2.907,0.0,SRV+Double,9
null,test,Negative selection,0.002,0.0,SRV+Double,9
null,test,Negative selection,0.394,100.0,SRV+Double,9
alternative,reference,Diversifying selection,1.334,0.0,SRV+Double,10
alternative,reference,Negative selection,0.001,0.0,SRV+Double,10
alternative,reference,Negative selection,0.383,100.0,SRV+Double,10
alternative,test,Diversifying selection,1.292,0.0,SRV+Double,10
alternative,test,Diversifying selection,1.334,0.0,SRV+Double,10
alternative,test,Negative selection,0.002,0.0,SRV+Double,10
alternative,test,Negative selection,0.426,100.0,SRV+Double,10
alternative,test,Negative selection,0.001,0.0,SRV+Double,10
alternative,test,Negative selection,0.383,100.0,SRV+Double,10
null,reference,Diversifying selection,2.962,0.0,SRV+Double,10
null,reference,Negative selection,0.003,0.0,SRV+Double,10
null,reference,Negative selection,0.395,100.0,SRV+Double,10
null,test,Diversifying selection,2.962,0.0,SRV+Double,10
null,test,Negative selection,0.003,0.0,SRV+Double,10
null,test,Negative selection,0.395,100.0,SRV+Double,10
alternative,reference,Diversifying selection,1.127,0.0,SRV+Double+Triple,1
alternative,reference,Negative selection,0.361,7.148,SRV+Double+Triple,1
alternative,reference,Negative selection,0.387,92.852,SRV+Double+Triple,1
alternative,test,Diversifying selection,1.113,0.0,SRV+Double+Triple,1
alternative,test,Diversifying selection,1.127,0.0,SRV+Double+Triple,1
alternative,test,Negative selection,0.401,7.148,SRV+Double+Triple,1
alternative,test,Negative selection,0.427,92.852,SRV+Double+Triple,1
alternative,test,Negative selection,0.361,7.148,SRV+Double+Triple,1
alternative,test,Negative selection,0.387,92.852,SRV+Double+Triple,1
null,reference,Diversifying selection,2.008,0.0,SRV+Double+Triple,1
null,reference,Negative selection,0.267,0.0,SRV+Double+Triple,1
null,reference,Negative selection,0.395,100.0,SRV+Double+Triple,1
null,test,Diversifying selection,2.008,0.0,SRV+Double+Triple,1
null,test,Negative selection,0.267,0.0,SRV+Double+Triple,1
null,test,Negative selection,0.395,100.0,SRV+Double+Triple,1
alternative,reference,Diversifying selection,1.367,0.0,SRV+Double+Triple,2
alternative,reference,Negative selection,0.382,39.861,SRV+Double+Triple,2
alternative,reference,Negative selection,0.385,60.139,SRV+Double+Triple,2
alternative,test,Diversifying selection,1.323,0.0,SRV+Double+Triple,2
alternative,test,Diversifying selection,1.367,0.0,SRV+Double+Triple,2
alternative,test,Negative selection,0.423,39.861,SRV+Double+Triple,2
alternative,test,Negative selection,0.425,60.139,SRV+Double+Triple,2
alternative,test,Negative selection,0.382,39.861,SRV+Double+Triple,2
alternative,test,Negative selection,0.385,60.139,SRV+Double+Triple,2
null,reference,Diversifying selection,2.466,0.0,SRV+Double+Triple,2
null,reference,Negative selection,0.281,0.0,SRV+Double+Triple,2
null,reference,Negative selection,0.395,100.0,SRV+Double+Triple,2
null,test,Diversifying selection,2.466,0.0,SRV+Double+Triple,2
null,test,Negative selection,0.281,0.0,SRV+Double+Triple,2
null,test,Negative selection,0.395,100.0,SRV+Double+Triple,2
alternative,reference,Diversifying selection,1.026,0.0,SRV+Double+Triple,3
alternative,reference,Negative selection,0.156,0.0,SRV+Double+Triple,3
alternative,reference,Negative selection,0.384,100.0,SRV+Double+Triple,3
alternative,test,Diversifying selection,1.023,0.0,SRV+Double+Triple,3
alternative,test,Diversifying selection,1.026,0.0,SRV+Double+Triple,3
alternative,test,Negative selection,0.19,0.0,SRV+Double+Triple,3
alternative,test,Negative selection,0.425,100.0,SRV+Double+Triple,3
alternative,test,Negative selection,0.156,0.0,SRV+Double+Triple,3
alternative,test,Negative selection,0.384,100.0,SRV+Double+Triple,3
null,reference,Diversifying selection,2.153,0.0,SRV+Double+Triple,3
null,reference,Negative selection,0.122,0.0,SRV+Double+Triple,3
null,reference,Negative selection,0.395,100.0,SRV+Double+Triple,3
null,test,Diversifying selection,2.153,0.0,SRV+Double+Triple,3
null,test,Negative selection,0.122,0.0,SRV+Double+Triple,3
null,test,Negative selection,0.395,100.0,SRV+Double+Triple,3
alternative,reference,Diversifying selection,25.808,0.0,SRV+Double+Triple,4
alternative,reference,Negative selection,0.016,0.0,SRV+Double+Triple,4
alternative,reference,Negative selection,0.384,100.0,SRV+Double+Triple,4
alternative,test,Diversifying selection,18.394,0.0,SRV+Double+Triple,4
alternative,test,Diversifying selection,25.808,0.0,SRV+Double+Triple,4
alternative,test,Negative selection,0.024,0.0,SRV+Double+Triple,4
alternative,test,Negative selection,0.424,100.0,SRV+Double+Triple,4
alternative,test,Negative selection,0.016,0.0,SRV+Double+Triple,4
alternative,test,Negative selection,0.384,100.0,SRV+Double+Triple,4
null,reference,Diversifying selection,3.578,0.0,SRV+Double+Triple,4
null,reference,Negative selection,0.012,0.0,SRV+Double+Triple,4
null,reference,Negative selection,0.395,100.0,SRV+Double+Triple,4
null,test,Diversifying selection,3.578,0.0,SRV+Double+Triple,4
null,test,Negative selection,0.012,0.0,SRV+Double+Triple,4
null,test,Negative selection,0.395,100.0,SRV+Double+Triple,4
alternative,reference,Diversifying selection,1.013,0.0,SRV+Double+Triple,5
alternative,reference,Negative selection,0.291,0.0,SRV+Double+Triple,5
alternative,reference,Negative selection,0.384,100.0,SRV+Double+Triple,5
alternative,test,Diversifying selection,1.012,0.0,SRV+Double+Triple,5
alternative,test,Diversifying selection,1.013,0.0,SRV+Double+Triple,5
alternative,test,Negative selection,0.33,0.0,SRV+Double+Triple,5
alternative,test,Negative selection,0.423,100.0,SRV+Double+Triple,5
alternative,test,Negative selection,0.291,0.0,SRV+Double+Triple,5
alternative,test,Negative selection,0.384,100.0,SRV+Double+Triple,5
null,reference,Diversifying selection,2.122,0.0,SRV+Double+Triple,5
null,reference,Negative selection,0.228,0.0,SRV+Double+Triple,5
null,reference,Negative selection,0.395,100.0,SRV+Double+Triple,5
null,test,Diversifying selection,2.122,0.0,SRV+Double+Triple,5
null,test,Negative selection,0.228,0.0,SRV+Double+Triple,5
null,test,Negative selection,0.395,100.0,SRV+Double+Triple,5
alternative,reference,Diversifying selection,1.085,0.0,SRV+Double+Triple,6
alternative,reference,Negative selection,0.222,0.0,SRV+Double+Triple,6
alternative,reference,Negative selection,0.383,100.0,SRV+Double+Triple,6
alternative,test,Diversifying selection,1.075,0.0,SRV+Double+Triple,6
alternative,test,Diversifying selection,1.085,0.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.26,0.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.424,100.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.222,0.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.383,100.0,SRV+Double+Triple,6
null,reference,Diversifying selection,1.808,0.0,SRV+Double+Triple,6
null,reference,Negative selection,0.161,0.0,SRV+Double+Triple,6
null,reference,Negative selection,0.395,100.0,SRV+Double+Triple,6
null,test,Diversifying selection,1.808,0.0,SRV+Double+Triple,6
null,test,Negative selection,0.161,0.0,SRV+Double+Triple,6
null,test,Negative selection,0.395,100.0,SRV+Double+Triple,6
alternative,reference,Diversifying selection,1.397,0.0,SRV+Double+Triple,7
alternative,reference,Negative selection,0.009,0.0,SRV+Double+Triple,7
alternative,reference,Negative selection,0.384,100.0,SRV+Double+Triple,7
alternative,test,Diversifying selection,1.345,0.0,SRV+Double+Triple,7
alternative,test,Diversifying selection,1.397,0.0,SRV+Double+Triple,7
alternative,test,Negative selection,0.016,0.0,SRV+Double+Triple,7
alternative,test,Negative selection,0.427,100.0,SRV+Double+Triple,7
alternative,test,Negative selection,0.009,0.0,SRV+Double+Triple,7
alternative,test,Negative selection,0.384,100.0,SRV+Double+Triple,7
null,reference,Diversifying selection,3.167,0.0,SRV+Double+Triple,7
null,reference,Negative selection,0.007,0.0,SRV+Double+Triple,7
null,reference,Negative selection,0.395,100.0,SRV+Double+Triple,7
null,test,Diversifying selection,3.167,0.0,SRV+Double+Triple,7
null,test,Negative selection,0.007,0.0,SRV+Double+Triple,7
null,test,Negative selection,0.395,100.0,SRV+Double+Triple,7
alternative,reference,Diversifying selection,1.019,0.0,SRV+Double+Triple,8
alternative,reference,Negative selection,0.361,0.0,SRV+Double+Triple,8
alternative,reference,Negative selection,0.383,100.0,SRV+Double+Triple,8
alternative,test,Diversifying selection,1.017,0.0,SRV+Double+Triple,8
alternative,test,Diversifying selection,1.019,0.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.402,0.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.425,100.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.361,0.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.383,100.0,SRV+Double+Triple,8
null,reference,Diversifying selection,2.137,0.0,SRV+Double+Triple,8
null,reference,Negative selection,0.282,0.0,SRV+Double+Triple,8
null,reference,Negative selection,0.395,100.0,SRV+Double+Triple,8
null,test,Diversifying selection,2.137,0.0,SRV+Double+Triple,8
null,test,Negative selection,0.282,0.0,SRV+Double+Triple,8
null,test,Negative selection,0.395,100.0,SRV+Double+Triple,8
alternative,reference,Diversifying selection,1.049,0.0,SRV+Double+Triple,9
alternative,reference,Negative selection,0.383,64.908,SRV+Double+Triple,9
alternative,reference,Negative selection,0.386,35.092,SRV+Double+Triple,9
alternative,test,Diversifying selection,1.043,0.0,SRV+Double+Triple,9
alternative,test,Diversifying selection,1.049,0.0,SRV+Double+Triple,9
alternative,test,Negative selection,0.424,64.908,SRV+Double+Triple,9
alternative,test,Negative selection,0.426,35.092,SRV+Double+Triple,9
alternative,test,Negative selection,0.383,64.908,SRV+Double+Triple,9
alternative,test,Negative selection,0.386,35.092,SRV+Double+Triple,9
null,reference,Diversifying selection,1.795,0.0,SRV+Double+Triple,9
null,reference,Negative selection,0.282,0.0,SRV+Double+Triple,9
null,reference,Negative selection,0.395,100.0,SRV+Double+Triple,9
null,test,Diversifying selection,1.795,0.0,SRV+Double+Triple,9
null,test,Negative selection,0.282,0.0,SRV+Double+Triple,9
null,test,Negative selection,0.395,100.0,SRV+Double+Triple,9
