model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,test,Negative selection,0.237,28.367,SRV,9
alternative,test,Negative selection,0.267,71.633,SRV,9
null,reference,Diversifying selection,2.131,0.0,SRV,9
null,reference,Negative selection,0.238,23.966,SRV,9
null,reference,Negative selection,0.263,76.034,SRV,9
null,test,Diversifying selection,2.131,0.0,SRV,9
null,test,Negative selection,0.238,23.966,SRV,9
null,test,Negative selection,0.263,76.034,SRV,9
alternative,reference,Diversifying selection,1.141,0.0,SRV,10
alternative,reference,Negative selection,0.243,38.979,SRV,10
alternative,reference,Negative selection,0.27,61.021,SRV,10
alternative,test,Diversifying selection,1.168,0.0,SRV,10
alternative,test,Diversifying selection,1.141,0.0,SRV,10
alternative,test,Negative selection,0.187,38.979,SRV,10
alternative,test,Negative selection,0.213,61.021,SRV,10
alternative,test,Negative selection,0.243,38.979,SRV,10
alternative,test,Negative selection,0.27,61.021,SRV,10
null,reference,Diversifying selection,2.099,0.0,SRV,10
null,reference,Negative selection,0.243,38.021,SRV,10
null,reference,Negative selection,0.266,61.979,SRV,10
null,test,Diversifying selection,2.099,0.0,SRV,10
null,test,Negative selection,0.243,38.021,SRV,10
null,test,Negative selection,0.266,61.979,SRV,10
alternative,reference,Diversifying selection,3.884,0.0,SRV+Double,1
alternative,reference,Negative selection,0.223,1.235,SRV+Double,1
alternative,reference,Negative selection,0.259,98.765,SRV+Double,1
alternative,test,Diversifying selection,4.989,0.0,SRV+Double,1
alternative,test,Diversifying selection,3.884,0.0,SRV+Double,1
alternative,test,Negative selection,0.169,1.235,SRV+Double,1
alternative,test,Negative selection,0.202,98.765,SRV+Double,1
alternative,test,Negative selection,0.223,1.235,SRV+Double,1
alternative,test,Negative selection,0.259,98.765,SRV+Double,1
null,reference,Diversifying selection,1.267,0.0,SRV+Double,1
null,reference,Negative selection,0.255,0.91,SRV+Double,1
null,reference,Negative selection,0.257,99.09,SRV+Double,1
null,test,Diversifying selection,1.267,0.0,SRV+Double,1
null,test,Negative selection,0.255,0.91,SRV+Double,1
null,test,Negative selection,0.257,99.09,SRV+Double,1
alternative,reference,Diversifying selection,2.705,0.0,SRV+Double,2
alternative,reference,Negative selection,0.222,1.992,SRV+Double,2
alternative,reference,Negative selection,0.259,98.008,SRV+Double,2
alternative,test,Diversifying selection,3.253,0.0,SRV+Double,2
alternative,test,Diversifying selection,2.705,0.0,SRV+Double,2
alternative,test,Negative selection,0.168,1.992,SRV+Double,2
alternative,test,Negative selection,0.202,98.008,SRV+Double,2
alternative,test,Negative selection,0.222,1.992,SRV+Double,2
alternative,test,Negative selection,0.259,98.008,SRV+Double,2
null,reference,Diversifying selection,7.031,0.0,SRV+Double,2
null,reference,Negative selection,0.244,1.355,SRV+Double,2
null,reference,Negative selection,0.257,98.645,SRV+Double,2
null,test,Diversifying selection,7.031,0.0,SRV+Double,2
null,test,Negative selection,0.244,1.355,SRV+Double,2
null,test,Negative selection,0.257,98.645,SRV+Double,2
alternative,reference,Diversifying selection,2.516,0.0,SRV+Double,3
alternative,reference,Negative selection,0.003,0.0,SRV+Double,3
alternative,reference,Negative selection,0.259,100.0,SRV+Double,3
alternative,test,Diversifying selection,2.991,0.0,SRV+Double,3
alternative,test,Diversifying selection,2.516,0.0,SRV+Double,3
alternative,test,Negative selection,0.001,0.0,SRV+Double,3
alternative,test,Negative selection,0.201,100.0,SRV+Double,3
alternative,test,Negative selection,0.003,0.0,SRV+Double,3
alternative,test,Negative selection,0.259,100.0,SRV+Double,3
null,reference,Diversifying selection,5.66,0.0,SRV+Double,3
null,reference,Negative selection,0.004,0.0,SRV+Double,3
null,reference,Negative selection,0.257,100.0,SRV+Double,3
null,test,Diversifying selection,5.66,0.0,SRV+Double,3
null,test,Negative selection,0.004,0.0,SRV+Double,3
null,test,Negative selection,0.257,100.0,SRV+Double,3
alternative,reference,Diversifying selection,2.964,0.0,SRV+Double,4
alternative,reference,Negative selection,0.228,1.657,SRV+Double,4
alternative,reference,Negative selection,0.259,98.343,SRV+Double,4
alternative,test,Diversifying selection,3.619,0.0,SRV+Double,4
alternative,test,Diversifying selection,2.964,0.0,SRV+Double,4
alternative,test,Negative selection,0.174,1.657,SRV+Double,4
alternative,test,Negative selection,0.202,98.343,SRV+Double,4
alternative,test,Negative selection,0.228,1.657,SRV+Double,4
alternative,test,Negative selection,0.259,98.343,SRV+Double,4
null,reference,Diversifying selection,1.04,0.0,SRV+Double,4
null,reference,Negative selection,0.243,1.648,SRV+Double,4
null,reference,Negative selection,0.257,98.352,SRV+Double,4
null,test,Diversifying selection,1.04,0.0,SRV+Double,4
null,test,Negative selection,0.243,1.648,SRV+Double,4
null,test,Negative selection,0.257,98.352,SRV+Double,4
alternative,reference,Diversifying selection,2.972,0.0,SRV+Double,5
alternative,reference,Negative selection,0.213,13.019,SRV+Double,5
alternative,reference,Negative selection,0.266,86.981,SRV+Double,5
alternative,test,Diversifying selection,3.646,0.0,SRV+Double,5
alternative,test,Diversifying selection,2.972,0.0,SRV+Double,5
alternative,test,Negative selection,0.159,13.019,SRV+Double,5
alternative,test,Negative selection,0.207,86.981,SRV+Double,5
alternative,test,Negative selection,0.213,13.019,SRV+Double,5
alternative,test,Negative selection,0.266,86.981,SRV+Double,5
null,reference,Diversifying selection,1.22,0.0,SRV+Double,5
null,reference,Negative selection,0.218,12.953,SRV+Double,5
null,reference,Negative selection,0.263,87.047,SRV+Double,5
null,test,Diversifying selection,1.22,0.0,SRV+Double,5
null,test,Negative selection,0.218,12.953,SRV+Double,5
null,test,Negative selection,0.263,87.047,SRV+Double,5
alternative,reference,Diversifying selection,2.466,0.0,SRV+Double,6
alternative,reference,Negative selection,0.205,9.779,SRV+Double,6
alternative,reference,Negative selection,0.265,90.221,SRV+Double,6
alternative,test,Diversifying selection,2.923,0.0,SRV+Double,6
alternative,test,Diversifying selection,2.466,0.0,SRV+Double,6
alternative,test,Negative selection,0.152,9.779,SRV+Double,6
alternative,test,Negative selection,0.207,90.221,SRV+Double,6
alternative,test,Negative selection,0.205,9.779,SRV+Double,6
alternative,test,Negative selection,0.265,90.221,SRV+Double,6
null,reference,Diversifying selection,6.129,0.0,SRV+Double,6
null,reference,Negative selection,0.22,8.696,SRV+Double,6
null,reference,Negative selection,0.261,91.304,SRV+Double,6
null,test,Diversifying selection,6.129,0.0,SRV+Double,6
null,test,Negative selection,0.22,8.696,SRV+Double,6
null,test,Negative selection,0.261,91.304,SRV+Double,6
alternative,reference,Diversifying selection,1.02,0.0,SRV+Double,7
alternative,reference,Negative selection,0.251,0.0,SRV+Double,7
alternative,reference,Negative selection,0.258,100.0,SRV+Double,7
alternative,test,Diversifying selection,1.023,0.0,SRV+Double,7
alternative,test,Diversifying selection,1.02,0.0,SRV+Double,7
alternative,test,Negative selection,0.195,0.0,SRV+Double,7
alternative,test,Negative selection,0.201,100.0,SRV+Double,7
alternative,test,Negative selection,0.251,0.0,SRV+Double,7
alternative,test,Negative selection,0.258,100.0,SRV+Double,7
null,reference,Diversifying selection,1.864,0.0,SRV+Double,7
null,reference,Negative selection,0.188,0.0,SRV+Double,7
null,reference,Negative selection,0.257,100.0,SRV+Double,7
null,test,Diversifying selection,1.864,0.0,SRV+Double,7
null,test,Negative selection,0.188,0.0,SRV+Double,7
null,test,Negative selection,0.257,100.0,SRV+Double,7
alternative,reference,Diversifying selection,3.455,0.0,SRV+Double,8
alternative,reference,Negative selection,0.0,0.0,SRV+Double,8
alternative,reference,Negative selection,0.258,100.0,SRV+Double,8
alternative,test,Diversifying selection,4.343,0.0,SRV+Double,8
alternative,test,Diversifying selection,3.455,0.0,SRV+Double,8
alternative,test,Negative selection,0.0,0.0,SRV+Double,8
alternative,test,Negative selection,0.201,100.0,SRV+Double,8
alternative,test,Negative selection,0.0,0.0,SRV+Double,8
alternative,test,Negative selection,0.258,100.0,SRV+Double,8
null,reference,Diversifying selection,1.164,0.0,SRV+Double,8
null,reference,Negative selection,0.002,0.0,SRV+Double,8
null,reference,Negative selection,0.257,100.0,SRV+Double,8
null,test,Diversifying selection,1.164,0.0,SRV+Double,8
null,test,Negative selection,0.002,0.0,SRV+Double,8
null,test,Negative selection,0.257,100.0,SRV+Double,8
alternative,reference,Diversifying selection,3.602,0.0,SRV+Double,9
alternative,reference,Negative selection,0.0,0.0,SRV+Double,9
alternative,reference,Negative selection,0.258,100.0,SRV+Double,9
alternative,test,Diversifying selection,4.549,0.0,SRV+Double,9
alternative,test,Diversifying selection,3.602,0.0,SRV+Double,9
alternative,test,Negative selection,0.0,0.0,SRV+Double,9
alternative,test,Negative selection,0.201,100.0,SRV+Double,9
alternative,test,Negative selection,0.0,0.0,SRV+Double,9
alternative,test,Negative selection,0.258,100.0,SRV+Double,9
null,reference,Diversifying selection,1.3,0.0,SRV+Double,9
null,reference,Negative selection,0.002,0.0,SRV+Double,9
null,reference,Negative selection,0.257,100.0,SRV+Double,9
null,test,Diversifying selection,1.3,0.0,SRV+Double,9
null,test,Negative selection,0.002,0.0,SRV+Double,9
null,test,Negative selection,0.257,100.0,SRV+Double,9
alternative,reference,Diversifying selection,2.985,0.0,SRV+Double,10
alternative,reference,Negative selection,0.028,0.0,SRV+Double,10
alternative,reference,Negative selection,0.257,100.0,SRV+Double,10
alternative,test,Diversifying selection,3.65,0.0,SRV+Double,10
alternative,test,Diversifying selection,2.985,0.0,SRV+Double,10
alternative,test,Negative selection,0.015,0.0,SRV+Double,10
alternative,test,Negative selection,0.2,100.0,SRV+Double,10
alternative,test,Negative selection,0.028,0.0,SRV+Double,10
alternative,test,Negative selection,0.257,100.0,SRV+Double,10
null,reference,Diversifying selection,1.348,0.0,SRV+Double,10
null,reference,Negative selection,0.021,0.0,SRV+Double,10
null,reference,Negative selection,0.257,100.0,SRV+Double,10
null,test,Diversifying selection,1.348,0.0,SRV+Double,10
null,test,Negative selection,0.021,0.0,SRV+Double,10
null,test,Negative selection,0.257,100.0,SRV+Double,10
alternative,reference,Diversifying selection,2.125,0.0,SRV+Double+Triple,1
alternative,reference,Negative selection,0.248,22.066,SRV+Double+Triple,1
alternative,reference,Negative selection,0.262,77.934,SRV+Double+Triple,1
alternative,test,Diversifying selection,2.403,0.0,SRV+Double+Triple,1
alternative,test,Diversifying selection,2.125,0.0,SRV+Double+Triple,1
alternative,test,Negative selection,0.198,22.066,SRV+Double+Triple,1
alternative,test,Negative selection,0.21,77.934,SRV+Double+Triple,1
alternative,test,Negative selection,0.248,22.066,SRV+Double+Triple,1
alternative,test,Negative selection,0.262,77.934,SRV+Double+Triple,1
null,reference,Diversifying selection,4.687,0.0,SRV+Double+Triple,1
null,reference,Negative selection,0.25,44.622,SRV+Double+Triple,1
null,reference,Negative selection,0.262,55.378,SRV+Double+Triple,1
null,test,Diversifying selection,4.687,0.0,SRV+Double+Triple,1
null,test,Negative selection,0.25,44.622,SRV+Double+Triple,1
null,test,Negative selection,0.262,55.378,SRV+Double+Triple,1
alternative,reference,Diversifying selection,3.576,0.0,SRV+Double+Triple,2
alternative,reference,Negative selection,0.243,11.892,SRV+Double+Triple,2
alternative,reference,Negative selection,0.26,88.108,SRV+Double+Triple,2
alternative,test,Diversifying selection,4.381,0.0,SRV+Double+Triple,2
alternative,test,Diversifying selection,3.576,0.0,SRV+Double+Triple,2
alternative,test,Negative selection,0.194,11.892,SRV+Double+Triple,2
alternative,test,Negative selection,0.21,88.108,SRV+Double+Triple,2
alternative,test,Negative selection,0.243,11.892,SRV+Double+Triple,2
alternative,test,Negative selection,0.26,88.108,SRV+Double+Triple,2
null,reference,Diversifying selection,1.194,0.0,SRV+Double+Triple,2
null,reference,Negative selection,0.246,18.415,SRV+Double+Triple,2
null,reference,Negative selection,0.259,81.585,SRV+Double+Triple,2
null,test,Diversifying selection,1.194,0.0,SRV+Double+Triple,2
null,test,Negative selection,0.246,18.415,SRV+Double+Triple,2
null,test,Negative selection,0.259,81.585,SRV+Double+Triple,2
alternative,reference,Diversifying selection,2.87,0.0,SRV+Double+Triple,3
alternative,reference,Negative selection,0.242,19.802,SRV+Double+Triple,3
alternative,reference,Negative selection,0.262,80.198,SRV+Double+Triple,3
alternative,test,Diversifying selection,3.397,0.0,SRV+Double+Triple,3
alternative,test,Diversifying selection,2.87,0.0,SRV+Double+Triple,3
alternative,test,Negative selection,0.193,19.802,SRV+Double+Triple,3
alternative,test,Negative selection,0.211,80.198,SRV+Double+Triple,3
alternative,test,Negative selection,0.242,19.802,SRV+Double+Triple,3
alternative,test,Negative selection,0.262,80.198,SRV+Double+Triple,3
null,reference,Diversifying selection,1.188,0.0,SRV+Double+Triple,3
null,reference,Negative selection,0.245,26.039,SRV+Double+Triple,3
null,reference,Negative selection,0.261,73.961,SRV+Double+Triple,3
null,test,Diversifying selection,1.188,0.0,SRV+Double+Triple,3
null,test,Negative selection,0.245,26.039,SRV+Double+Triple,3
null,test,Negative selection,0.261,73.961,SRV+Double+Triple,3
alternative,reference,Diversifying selection,2.075,0.0,SRV+Double+Triple,4
alternative,reference,Negative selection,0.248,17.9,SRV+Double+Triple,4
alternative,reference,Negative selection,0.261,82.1,SRV+Double+Triple,4
alternative,test,Diversifying selection,2.332,0.0,SRV+Double+Triple,4
alternative,test,Diversifying selection,2.075,0.0,SRV+Double+Triple,4
alternative,test,Negative selection,0.199,17.9,SRV+Double+Triple,4
alternative,test,Negative selection,0.21,82.1,SRV+Double+Triple,4
alternative,test,Negative selection,0.248,17.9,SRV+Double+Triple,4
alternative,test,Negative selection,0.261,82.1,SRV+Double+Triple,4
null,reference,Diversifying selection,4.867,0.0,SRV+Double+Triple,4
null,reference,Negative selection,0.252,30.701,SRV+Double+Triple,4
null,reference,Negative selection,0.259,69.299,SRV+Double+Triple,4
null,test,Diversifying selection,4.867,0.0,SRV+Double+Triple,4
null,test,Negative selection,0.252,30.701,SRV+Double+Triple,4
null,test,Negative selection,0.259,69.299,SRV+Double+Triple,4
alternative,reference,Diversifying selection,1.915,0.0,SRV+Double+Triple,5
alternative,reference,Negative selection,0.251,24.769,SRV+Double+Triple,5
alternative,reference,Negative selection,0.26,75.231,SRV+Double+Triple,5
alternative,test,Diversifying selection,2.124,0.0,SRV+Double+Triple,5
alternative,test,Diversifying selection,1.915,0.0,SRV+Double+Triple,5
alternative,test,Negative selection,0.201,24.769,SRV+Double+Triple,5
alternative,test,Negative selection,0.21,75.231,SRV+Double+Triple,5
alternative,test,Negative selection,0.251,24.769,SRV+Double+Triple,5
alternative,test,Negative selection,0.26,75.231,SRV+Double+Triple,5
null,reference,Diversifying selection,4.427,0.0,SRV+Double+Triple,5
null,reference,Negative selection,0.252,45.862,SRV+Double+Triple,5
null,reference,Negative selection,0.261,54.138,SRV+Double+Triple,5
null,test,Diversifying selection,4.427,0.0,SRV+Double+Triple,5
null,test,Negative selection,0.252,45.862,SRV+Double+Triple,5
null,test,Negative selection,0.261,54.138,SRV+Double+Triple,5
alternative,reference,Diversifying selection,1.875,0.0,SRV+Double+Triple,6
alternative,reference,Negative selection,0.241,19.048,SRV+Double+Triple,6
alternative,reference,Negative selection,0.261,80.952,SRV+Double+Triple,6
alternative,test,Diversifying selection,2.074,0.0,SRV+Double+Triple,6
alternative,test,Diversifying selection,1.875,0.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.192,19.048,SRV+Double+Triple,6
alternative,test,Negative selection,0.211,80.952,SRV+Double+Triple,6
alternative,test,Negative selection,0.241,19.048,SRV+Double+Triple,6
alternative,test,Negative selection,0.261,80.952,SRV+Double+Triple,6
null,reference,Diversifying selection,4.052,0.0,SRV+Double+Triple,6
null,reference,Negative selection,0.246,31.249,SRV+Double+Triple,6
null,reference,Negative selection,0.261,68.751,SRV+Double+Triple,6
null,test,Diversifying selection,4.052,0.0,SRV+Double+Triple,6
null,test,Negative selection,0.246,31.249,SRV+Double+Triple,6
null,test,Negative selection,0.261,68.751,SRV+Double+Triple,6
alternative,reference,Diversifying selection,1.712,0.0,SRV+Double+Triple,7
alternative,reference,Negative selection,0.244,10.46,SRV+Double+Triple,7
alternative,reference,Negative selection,0.26,89.54,SRV+Double+Triple,7
alternative,test,Diversifying selection,1.869,0.0,SRV+Double+Triple,7
alternative,test,Diversifying selection,1.712,0.0,SRV+Double+Triple,7
alternative,test,Negative selection,0.194,10.46,SRV+Double+Triple,7
alternative,test,Negative selection,0.209,89.54,SRV+Double+Triple,7
alternative,test,Negative selection,0.244,10.46,SRV+Double+Triple,7
alternative,test,Negative selection,0.26,89.54,SRV+Double+Triple,7
null,reference,Diversifying selection,3.667,0.0,SRV+Double+Triple,7
null,reference,Negative selection,0.251,18.855,SRV+Double+Triple,7
null,reference,Negative selection,0.259,81.145,SRV+Double+Triple,7
null,test,Diversifying selection,3.667,0.0,SRV+Double+Triple,7
null,test,Negative selection,0.251,18.855,SRV+Double+Triple,7
null,test,Negative selection,0.259,81.145,SRV+Double+Triple,7
alternative,reference,Diversifying selection,2.414,0.0,SRV+Double+Triple,8
alternative,reference,Negative selection,0.163,0.0,SRV+Double+Triple,8
alternative,reference,Negative selection,0.258,100.0,SRV+Double+Triple,8
alternative,test,Diversifying selection,2.778,0.0,SRV+Double+Triple,8
alternative,test,Diversifying selection,2.414,0.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.122,0.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.208,100.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.163,0.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.258,100.0,SRV+Double+Triple,8
null,reference,Diversifying selection,7.193,0.0,SRV+Double+Triple,8
null,reference,Negative selection,0.13,0.0,SRV+Double+Triple,8
null,reference,Negative selection,0.256,100.0,SRV+Double+Triple,8
null,test,Diversifying selection,7.193,0.0,SRV+Double+Triple,8
null,test,Negative selection,0.13,0.0,SRV+Double+Triple,8
null,test,Negative selection,0.256,100.0,SRV+Double+Triple,8
alternative,reference,Diversifying selection,2.207,0.0,SRV+Double+Triple,9
alternative,reference,Negative selection,0.246,17.505,SRV+Double+Triple,9
alternative,reference,Negative selection,0.261,82.495,SRV+Double+Triple,9
alternative,test,Diversifying selection,2.511,0.0,SRV+Double+Triple,9
alternative,test,Diversifying selection,2.207,0.0,SRV+Double+Triple,9
alternative,test,Negative selection,0.195,17.505,SRV+Double+Triple,9
alternative,test,Negative selection,0.21,82.495,SRV+Double+Triple,9
alternative,test,Negative selection,0.246,17.505,SRV+Double+Triple,9
alternative,test,Negative selection,0.261,82.495,SRV+Double+Triple,9
null,reference,Diversifying selection,5.337,0.0,SRV+Double+Triple,9
null,reference,Negative selection,0.248,28.54,SRV+Double+Triple,9
null,reference,Negative selection,0.26,71.46,SRV+Double+Triple,9
null,test,Diversifying selection,5.337,0.0,SRV+Double+Triple,9
null,test,Negative selection,0.248,28.54,SRV+Double+Triple,9
null,test,Negative selection,0.26,71.46,SRV+Double+Triple,9
alternative,reference,Diversifying selection,3.501,0.0,SRV+Double+Triple,10
alternative,reference,Negative selection,0.249,24.23,SRV+Double+Triple,10
alternative,reference,Negative selection,0.261,75.77,SRV+Double+Triple,10
alternative,test,Diversifying selection,4.269,0.0,SRV+Double+Triple,10
alternative,test,Diversifying selection,3.501,0.0,SRV+Double+Triple,10
alternative,test,Negative selection,0.2,24.23,SRV+Double+Triple,10
alternative,test,Negative selection,0.211,75.77,SRV+Double+Triple,10
alternative,test,Negative selection,0.249,24.23,SRV+Double+Triple,10
alternative,test,Negative selection,0.261,75.77,SRV+Double+Triple,10
null,reference,Diversifying selection,1.383,0.0,SRV+Double+Triple,10
null,reference,Negative selection,0.251,37.778,SRV+Double+Triple,10
null,reference,Negative selection,0.26,62.222,SRV+Double+Triple,10
null,test,Diversifying selection,1.383,0.0,SRV+Double+Triple,10
null,test,Negative selection,0.251,37.778,SRV+Double+Triple,10
null,test,Negative selection,0.26,62.222,SRV+Double+Triple,10
