model,branch_set,hit_class,rate,run_type,replicate
null,reference,2H,0.0479,SRV+Double+Triple,3
null,reference,2H,0.0487,SRV+Double+Triple,3
null,reference,3H,0.1138,SRV+Double+Triple,3
null,reference,3H,0.1135,SRV+Double+Triple,3
null,test,2H,0.3149,SRV+Double+Triple,3
null,test,2H,0.2443,SRV+Double+Triple,3
null,test,3H,0.0,SRV+Double+Triple,3
alternative,reference,2H,0.1047,SRV+Double+Triple,4
alternative,reference,2H,0.0487,SRV+Double+Triple,4
alternative,reference,3H,0.1781,SRV+Double+Triple,4
alternative,reference,3H,0.1137,SRV+Double+Triple,4
alternative,test,2H,0.2442,SRV+Double+Triple,4
alternative,test,3H,0.0,SRV+Double+Triple,4
null,reference,2H,0.0479,SRV+Double+Triple,4
null,reference,2H,0.0487,SRV+Double+Triple,4
null,reference,3H,0.1139,SRV+Double+Triple,4
null,reference,3H,0.1137,SRV+Double+Triple,4
null,test,2H,0.315,SRV+Double+Triple,4
null,test,2H,0.2444,SRV+Double+Triple,4
null,test,3H,0.0,SRV+Double+Triple,4
alternative,reference,2H,0.1064,SRV+Double+Triple,5
alternative,reference,2H,0.0486,SRV+Double+Triple,5
alternative,reference,3H,0.1759,SRV+Double+Triple,5
alternative,reference,3H,0.1136,SRV+Double+Triple,5
alternative,test,2H,0.2447,SRV+Double+Triple,5
alternative,test,3H,0.0,SRV+Double+Triple,5
null,reference,2H,0.0479,SRV+Double+Triple,5
null,reference,2H,0.0487,SRV+Double+Triple,5
null,reference,3H,0.114,SRV+Double+Triple,5
null,reference,3H,0.1137,SRV+Double+Triple,5
null,test,2H,0.3161,SRV+Double+Triple,5
null,test,2H,0.2441,SRV+Double+Triple,5
null,test,3H,0.0,SRV+Double+Triple,5
alternative,reference,2H,0.106,SRV+Double+Triple,6
alternative,reference,2H,0.0484,SRV+Double+Triple,6
alternative,reference,3H,0.1825,SRV+Double+Triple,6
alternative,reference,3H,0.1132,SRV+Double+Triple,6
alternative,test,2H,0.2431,SRV+Double+Triple,6
alternative,test,3H,0.0,SRV+Double+Triple,6
null,reference,2H,0.0478,SRV+Double+Triple,6
null,reference,2H,0.0487,SRV+Double+Triple,6
null,reference,3H,0.1138,SRV+Double+Triple,6
null,reference,3H,0.1135,SRV+Double+Triple,6
null,test,2H,0.3157,SRV+Double+Triple,6
null,test,2H,0.244,SRV+Double+Triple,6
null,test,3H,0.0,SRV+Double+Triple,6
alternative,reference,2H,0.1055,SRV+Double+Triple,7
alternative,reference,2H,0.0487,SRV+Double+Triple,7
alternative,reference,3H,0.1761,SRV+Double+Triple,7
alternative,reference,3H,0.1137,SRV+Double+Triple,7
alternative,test,2H,0.2445,SRV+Double+Triple,7
alternative,test,3H,0.0,SRV+Double+Triple,7
null,reference,2H,0.048,SRV+Double+Triple,7
null,reference,2H,0.0487,SRV+Double+Triple,7
null,reference,3H,0.1142,SRV+Double+Triple,7
null,reference,3H,0.1138,SRV+Double+Triple,7
null,test,2H,0.3163,SRV+Double+Triple,7
null,test,2H,0.244,SRV+Double+Triple,7
null,test,3H,0.0,SRV+Double+Triple,7
alternative,reference,2H,0.1039,SRV+Double+Triple,8
alternative,reference,2H,0.0487,SRV+Double+Triple,8
alternative,reference,3H,0.1768,SRV+Double+Triple,8
alternative,reference,3H,0.1135,SRV+Double+Triple,8
alternative,test,2H,0.2443,SRV+Double+Triple,8
alternative,test,3H,0.0,SRV+Double+Triple,8
null,reference,2H,0.048,SRV+Double+Triple,8
null,reference,2H,0.0487,SRV+Double+Triple,8
null,reference,3H,0.1139,SRV+Double+Triple,8
null,reference,3H,0.1137,SRV+Double+Triple,8
null,test,2H,0.3155,SRV+Double+Triple,8
null,test,2H,0.2442,SRV+Double+Triple,8
null,test,3H,0.0,SRV+Double+Triple,8
alternative,reference,2H,0.1048,SRV+Double+Triple,9
alternative,reference,2H,0.0486,SRV+Double+Triple,9
alternative,reference,3H,0.1777,SRV+Double+Triple,9
alternative,reference,3H,0.1135,SRV+Double+Triple,9
alternative,test,2H,0.2445,SRV+Double+Triple,9
alternative,test,3H,0.0,SRV+Double+Triple,9
null,reference,2H,0.0478,SRV+Double+Triple,9
null,reference,2H,0.0486,SRV+Double+Triple,9
null,reference,3H,0.114,SRV+Double+Triple,9
null,reference,3H,0.1135,SRV+Double+Triple,9
null,test,2H,0.3181,SRV+Double+Triple,9
null,test,2H,0.2441,SRV+Double+Triple,9
null,test,3H,0.0,SRV+Double+Triple,9
alternative,reference,2H,0.1053,SRV+Double+Triple,10
alternative,reference,2H,0.0486,SRV+Double+Triple,10
alternative,reference,3H,0.1798,SRV+Double+Triple,10
alternative,reference,3H,0.1136,SRV+Double+Triple,10
alternative,test,2H,0.2435,SRV+Double+Triple,10
alternative,test,3H,0.0,SRV+Double+Triple,10
null,reference,2H,0.0479,SRV+Double+Triple,10
null,reference,2H,0.0487,SRV+Double+Triple,10
null,reference,3H,0.1142,SRV+Double+Triple,10
null,reference,3H,0.1137,SRV+Double+Triple,10
null,test,2H,0.3145,SRV+Double+Triple,10
null,test,2H,0.2442,SRV+Double+Triple,10
null,test,3H,0.0,SRV+Double+Triple,10
