model,branch_set,hit_class,rate,run_type,replicate
null,test,3H,0.0,SRV+Double+Triple,9
alternative,reference,2H,0.0626,SRV+Double+Triple,10
alternative,reference,2H,0.0046,SRV+Double+Triple,10
alternative,reference,3H,0.0,SRV+Double+Triple,10
alternative,test,2H,0.1515,SRV+Double+Triple,10
alternative,test,3H,0.0,SRV+Double+Triple,10
null,reference,2H,0.0058,SRV+Double+Triple,10
null,reference,2H,0.0045,SRV+Double+Triple,10
null,reference,3H,0.0,SRV+Double+Triple,10
null,test,2H,0.1049,SRV+Double+Triple,10
null,test,2H,0.1526,SRV+Double+Triple,10
null,test,3H,0.0,SRV+Double+Triple,10
