model,branch_set,hit_class,rate,run_type,replicate
alternative,test,3H,0.0,SRV+Double+Triple,5
null,reference,2H,0.0563,SRV+Double+Triple,5
null,reference,2H,0.062,SRV+Double+Triple,5
null,reference,3H,0.0,SRV+Double+Triple,5
null,test,2H,0.3176,SRV+Double+Triple,5
null,test,2H,0.1964,SRV+Double+Triple,5
null,test,3H,0.0,SRV+Double+Triple,5
alternative,reference,2H,0.1357,SRV+Double+Triple,6
alternative,reference,2H,0.0637,SRV+Double+Triple,6
alternative,reference,3H,0.0,SRV+Double+Triple,6
alternative,test,2H,0.1969,SRV+Double+Triple,6
alternative,test,3H,0.0,SRV+Double+Triple,6
null,reference,2H,0.0538,SRV+Double+Triple,6
null,reference,2H,0.063,SRV+Double+Triple,6
null,reference,3H,0.0,SRV+Double+Triple,6
null,test,2H,0.3158,SRV+Double+Triple,6
null,test,2H,0.1964,SRV+Double+Triple,6
null,test,3H,0.0,SRV+Double+Triple,6
alternative,reference,2H,0.1383,SRV+Double+Triple,7
alternative,reference,2H,0.0622,SRV+Double+Triple,7
alternative,reference,3H,0.0,SRV+Double+Triple,7
alternative,test,2H,0.1963,SRV+Double+Triple,7
alternative,test,3H,0.0,SRV+Double+Triple,7
null,reference,2H,0.055,SRV+Double+Triple,7
null,reference,2H,0.0617,SRV+Double+Triple,7
null,reference,3H,0.0,SRV+Double+Triple,7
null,test,2H,0.3177,SRV+Double+Triple,7
null,test,2H,0.1973,SRV+Double+Triple,7
null,test,3H,0.0,SRV+Double+Triple,7
alternative,reference,2H,0.1672,SRV+Double+Triple,8
alternative,reference,2H,0.1158,SRV+Double+Triple,8
alternative,reference,3H,0.0114,SRV+Double+Triple,8
alternative,reference,3H,0.0,SRV+Double+Triple,8
alternative,test,2H,0.1972,SRV+Double+Triple,8
alternative,test,3H,0.0,SRV+Double+Triple,8
null,reference,2H,0.0573,SRV+Double+Triple,8
null,reference,2H,0.0633,SRV+Double+Triple,8
null,reference,3H,0.0,SRV+Double+Triple,8
null,test,2H,0.318,SRV+Double+Triple,8
null,test,2H,0.1966,SRV+Double+Triple,8
null,test,3H,0.0,SRV+Double+Triple,8
alternative,reference,2H,0.136,SRV+Double+Triple,9
alternative,reference,2H,0.0593,SRV+Double+Triple,9
alternative,reference,3H,0.0,SRV+Double+Triple,9
alternative,test,2H,0.196,SRV+Double+Triple,9
alternative,test,3H,0.0,SRV+Double+Triple,9
null,reference,2H,0.0502,SRV+Double+Triple,9
null,reference,2H,0.0562,SRV+Double+Triple,9
null,reference,3H,0.0,SRV+Double+Triple,9
null,test,2H,0.317,SRV+Double+Triple,9
null,test,2H,0.1962,SRV+Double+Triple,9
null,test,3H,0.0,SRV+Double+Triple,9
alternative,reference,2H,0.1273,SRV+Double+Triple,10
alternative,reference,2H,0.0626,SRV+Double+Triple,10
alternative,reference,3H,0.0,SRV+Double+Triple,10
alternative,test,2H,0.1957,SRV+Double+Triple,10
alternative,test,3H,0.0,SRV+Double+Triple,10
null,reference,2H,0.0508,SRV+Double+Triple,10
null,reference,2H,0.0612,SRV+Double+Triple,10
null,reference,3H,0.0,SRV+Double+Triple,10
null,test,2H,0.3169,SRV+Double+Triple,10
null,test,2H,0.1964,SRV+Double+Triple,10
null,test,3H,0.0,SRV+Double+Triple,10
