Type,Num_Taxa,Taxa
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Cricetulus_griseus',)"
Shared,2,"('Acomys_russatus', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Alexandromys_fortis', 'Chionomys_nivalis', 'Microtus_ochrogaster', 'Microtus_oregoni')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Apodemus_sylvaticus', 'Mastomys_coucha', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Lepus_europaeus', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus');('Ictidomys_tridecemlineatus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Sciurus_carolinensis', 'Urocitellus_parryii')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Perognathus_longimembris',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Dipodomys_merriami',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Lepus_europaeus', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis');('Ictidomys_tridecemlineatus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Urocitellus_parryii')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Urocitellus_parryii');('Sciurus_carolinensis',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Perognathus_longimembris')"
Shared,2,"('Acomys_russatus',);('Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Mus_caroli', 'Mus_musculus', 'Mus_pahari')"
Shared,2,"('Acomys_russatus', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Alexandromys_fortis',)"
Shared,2,"('Acomys_russatus', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Alexandromys_fortis', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Microtus_ochrogaster', 'Microtus_oregoni')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Meriones_unguiculatus', 'Psammomys_obesus')"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Microtus_oregoni', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Lepus_europaeus',)"
Shared,2,"('Acomys_russatus', 'Alexandromys_fortis', 'Apodemus_sylvaticus', 'Arvicanthis_niloticus', 'Arvicola_amphibius', 'Chionomys_nivalis', 'Cricetulus_griseus', 'Dipodomys_merriami', 'Dipodomys_ordii', 'Dipodomys_spectabilis', 'Fukomys_damarensis', 'Grammomys_surdaster', 'Heterocephalus_glaber', 'Ictidomys_tridecemlineatus', 'Lepus_europaeus', 'Marmota_flaviventris', 'Marmota_marmota', 'Marmota_monax', 'Mastomys_coucha', 'Meriones_unguiculatus', 'Mesocricetus_auratus', 'Microtus_ochrogaster', 'Mus_caroli', 'Mus_musculus', 'Mus_pahari', 'Myodes_glareolus', 'Nannospalax_galili', 'Onychomys_torridus', 'Oryctolagus_cuniculus', 'Perognathus_longimembris', 'Peromyscus_californicus', 'Peromyscus_eremicus', 'Peromyscus_maniculatus', 'Phodopus_roborovskii', 'Psammomys_obesus', 'Rattus_norvegicus', 'Sciurus_carolinensis', 'Urocitellus_parryii');('Microtus_oregoni',)"
