model,branch_set,hit_class,rate,run_type,replicate
alternative,reference,2H,0.0,SRV+Double+Triple,3
alternative,reference,3H,0.0818,SRV+Double+Triple,3
alternative,reference,3H,0.0669,SRV+Double+Triple,3
alternative,test,2H,0.0955,SRV+Double+Triple,3
alternative,test,3H,0.0,SRV+Double+Triple,3
null,reference,2H,0.0,SRV+Double+Triple,3
null,reference,3H,0.0652,SRV+Double+Triple,3
null,reference,3H,0.0641,SRV+Double+Triple,3
null,test,2H,0.1213,SRV+Double+Triple,3
null,test,2H,0.1022,SRV+Double+Triple,3
null,test,3H,0.0,SRV+Double+Triple,3
alternative,reference,2H,0.0,SRV+Double+Triple,4
alternative,reference,3H,0.0707,SRV+Double+Triple,4
alternative,reference,3H,0.067,SRV+Double+Triple,4
alternative,test,2H,0.0954,SRV+Double+Triple,4
alternative,test,3H,0.0,SRV+Double+Triple,4
null,reference,2H,0.0,SRV+Double+Triple,4
null,reference,3H,0.0652,SRV+Double+Triple,4
null,reference,3H,0.0643,SRV+Double+Triple,4
null,test,2H,0.1211,SRV+Double+Triple,4
null,test,2H,0.1022,SRV+Double+Triple,4
null,test,3H,0.0,SRV+Double+Triple,4
alternative,reference,2H,0.0,SRV+Double+Triple,5
alternative,reference,3H,0.0615,SRV+Double+Triple,5
alternative,reference,3H,0.0507,SRV+Double+Triple,5
alternative,test,2H,0.0883,SRV+Double+Triple,5
alternative,test,3H,0.0,SRV+Double+Triple,5
null,reference,2H,0.0,SRV+Double+Triple,5
null,reference,3H,0.0654,SRV+Double+Triple,5
null,reference,3H,0.0668,SRV+Double+Triple,5
null,reference,3H,0.0636,SRV+Double+Triple,5
null,test,2H,0.1211,SRV+Double+Triple,5
null,test,2H,0.0958,SRV+Double+Triple,5
null,test,2H,0.121,SRV+Double+Triple,5
null,test,2H,0.1024,SRV+Double+Triple,5
null,test,3H,0.0,SRV+Double+Triple,5
alternative,reference,2H,0.0,SRV+Double+Triple,6
alternative,reference,3H,0.0815,SRV+Double+Triple,6
alternative,reference,3H,0.0672,SRV+Double+Triple,6
alternative,test,2H,0.0955,SRV+Double+Triple,6
alternative,test,3H,0.0,SRV+Double+Triple,6
null,reference,2H,0.0,SRV+Double+Triple,6
null,reference,3H,0.0651,SRV+Double+Triple,6
null,reference,3H,0.0646,SRV+Double+Triple,6
null,test,2H,0.1212,SRV+Double+Triple,6
null,test,2H,0.1022,SRV+Double+Triple,6
null,test,3H,0.0,SRV+Double+Triple,6
alternative,reference,2H,0.0,SRV+Double+Triple,7
alternative,reference,3H,0.0815,SRV+Double+Triple,7
alternative,reference,3H,0.066,SRV+Double+Triple,7
alternative,test,2H,0.0959,SRV+Double+Triple,7
alternative,test,3H,0.0,SRV+Double+Triple,7
null,reference,2H,0.0,SRV+Double+Triple,7
null,reference,3H,0.0652,SRV+Double+Triple,7
null,reference,3H,0.0636,SRV+Double+Triple,7
null,test,2H,0.121,SRV+Double+Triple,7
null,test,2H,0.1024,SRV+Double+Triple,7
null,test,3H,0.0,SRV+Double+Triple,7
alternative,reference,2H,0.0,SRV+Double+Triple,8
alternative,reference,3H,0.0816,SRV+Double+Triple,8
alternative,reference,3H,0.0672,SRV+Double+Triple,8
alternative,test,2H,0.0956,SRV+Double+Triple,8
alternative,test,3H,0.0,SRV+Double+Triple,8
null,reference,2H,0.0,SRV+Double+Triple,8
null,reference,3H,0.065,SRV+Double+Triple,8
null,reference,3H,0.0645,SRV+Double+Triple,8
null,test,2H,0.1211,SRV+Double+Triple,8
null,test,2H,0.1022,SRV+Double+Triple,8
null,test,3H,0.0,SRV+Double+Triple,8
alternative,reference,2H,0.0,SRV+Double+Triple,9
alternative,reference,3H,0.0815,SRV+Double+Triple,9
alternative,reference,3H,0.0667,SRV+Double+Triple,9
alternative,test,2H,0.0966,SRV+Double+Triple,9
alternative,test,3H,0.0,SRV+Double+Triple,9
null,reference,2H,0.0,SRV+Double+Triple,9
null,reference,3H,0.0664,SRV+Double+Triple,9
null,reference,3H,0.0654,SRV+Double+Triple,9
null,test,2H,0.1219,SRV+Double+Triple,9
null,test,2H,0.102,SRV+Double+Triple,9
null,test,3H,0.0,SRV+Double+Triple,9
alternative,reference,2H,0.0,SRV+Double+Triple,10
alternative,reference,3H,0.0836,SRV+Double+Triple,10
alternative,reference,3H,0.0678,SRV+Double+Triple,10
alternative,test,2H,0.0956,SRV+Double+Triple,10
alternative,test,3H,0.0,SRV+Double+Triple,10
null,reference,2H,0.0,SRV+Double+Triple,10
null,reference,3H,0.0657,SRV+Double+Triple,10
null,reference,3H,0.0653,SRV+Double+Triple,10
null,test,2H,0.1217,SRV+Double+Triple,10
null,test,2H,0.1019,SRV+Double+Triple,10
null,test,3H,0.0,SRV+Double+Triple,10
