model,branch_set,mode,omega,proportion_percent,run_type,replicate
alternative,reference,Negative selection,0.209,0.0,SRV+Double,8
alternative,reference,Negative selection,0.302,100.0,SRV+Double,8
alternative,test,Diversifying selection,1.002,0.0,SRV+Double,8
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,8
alternative,test,Negative selection,0.233,0.0,SRV+Double,8
alternative,test,Negative selection,0.328,100.0,SRV+Double,8
alternative,test,Negative selection,0.209,0.0,SRV+Double,8
alternative,test,Negative selection,0.302,100.0,SRV+Double,8
null,reference,Diversifying selection,1.161,0.0,SRV+Double,8
null,reference,Negative selection,0.193,0.0,SRV+Double,8
null,reference,Negative selection,0.309,100.0,SRV+Double,8
null,test,Diversifying selection,1.161,0.0,SRV+Double,8
null,test,Negative selection,0.193,0.0,SRV+Double,8
null,test,Negative selection,0.309,100.0,SRV+Double,8
alternative,reference,Diversifying selection,1.003,0.0,SRV+Double,9
alternative,reference,Negative selection,0.019,0.0,SRV+Double,9
alternative,reference,Negative selection,0.303,100.0,SRV+Double,9
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,9
alternative,test,Diversifying selection,1.003,0.0,SRV+Double,9
alternative,test,Negative selection,0.024,0.0,SRV+Double,9
alternative,test,Negative selection,0.328,100.0,SRV+Double,9
alternative,test,Negative selection,0.019,0.0,SRV+Double,9
alternative,test,Negative selection,0.303,100.0,SRV+Double,9
null,reference,Diversifying selection,1.089,0.0,SRV+Double,9
null,reference,Negative selection,0.236,0.0,SRV+Double,9
null,reference,Negative selection,0.309,100.0,SRV+Double,9
null,test,Diversifying selection,1.089,0.0,SRV+Double,9
null,test,Negative selection,0.236,0.0,SRV+Double,9
null,test,Negative selection,0.309,100.0,SRV+Double,9
alternative,reference,Diversifying selection,1.015,0.0,SRV+Double,10
alternative,reference,Negative selection,0.011,0.0,SRV+Double,10
alternative,reference,Negative selection,0.303,100.0,SRV+Double,10
alternative,test,Diversifying selection,1.014,0.0,SRV+Double,10
alternative,test,Diversifying selection,1.015,0.0,SRV+Double,10
alternative,test,Negative selection,0.015,0.0,SRV+Double,10
alternative,test,Negative selection,0.329,100.0,SRV+Double,10
alternative,test,Negative selection,0.011,0.0,SRV+Double,10
alternative,test,Negative selection,0.303,100.0,SRV+Double,10
null,reference,Diversifying selection,1.179,0.0,SRV+Double,10
null,reference,Negative selection,0.01,0.0,SRV+Double,10
null,reference,Negative selection,0.31,100.0,SRV+Double,10
null,test,Diversifying selection,1.179,0.0,SRV+Double,10
null,test,Negative selection,0.01,0.0,SRV+Double,10
null,test,Negative selection,0.31,100.0,SRV+Double,10
alternative,reference,Diversifying selection,6.142,0.0,SRV+Double+Triple,1
alternative,reference,Negative selection,0.304,100.0,SRV+Double+Triple,1
alternative,reference,Negative selection,0.931,0.0,SRV+Double+Triple,1
alternative,test,Diversifying selection,5.456,0.0,SRV+Double+Triple,1
alternative,test,Diversifying selection,6.142,0.0,SRV+Double+Triple,1
alternative,test,Negative selection,0.328,100.0,SRV+Double+Triple,1
alternative,test,Negative selection,0.935,0.0,SRV+Double+Triple,1
alternative,test,Negative selection,0.304,100.0,SRV+Double+Triple,1
alternative,test,Negative selection,0.931,0.0,SRV+Double+Triple,1
null,reference,Diversifying selection,3.822,0.0,SRV+Double+Triple,1
null,reference,Negative selection,0.31,100.0,SRV+Double+Triple,1
null,reference,Negative selection,0.858,0.0,SRV+Double+Triple,1
null,test,Diversifying selection,3.822,0.0,SRV+Double+Triple,1
null,test,Negative selection,0.31,100.0,SRV+Double+Triple,1
null,test,Negative selection,0.858,0.0,SRV+Double+Triple,1
alternative,reference,Diversifying selection,1.45,0.0,SRV+Double+Triple,2
alternative,reference,Negative selection,0.293,76.974,SRV+Double+Triple,2
alternative,reference,Negative selection,0.338,23.026,SRV+Double+Triple,2
alternative,test,Diversifying selection,1.415,0.0,SRV+Double+Triple,2
alternative,test,Diversifying selection,1.45,0.0,SRV+Double+Triple,2
alternative,test,Negative selection,0.317,76.974,SRV+Double+Triple,2
alternative,test,Negative selection,0.363,23.026,SRV+Double+Triple,2
alternative,test,Negative selection,0.293,76.974,SRV+Double+Triple,2
alternative,test,Negative selection,0.338,23.026,SRV+Double+Triple,2
null,reference,Diversifying selection,1.191,0.0,SRV+Double+Triple,2
null,reference,Negative selection,0.298,74.747,SRV+Double+Triple,2
null,reference,Negative selection,0.345,25.253,SRV+Double+Triple,2
null,test,Diversifying selection,1.191,0.0,SRV+Double+Triple,2
null,test,Negative selection,0.298,74.747,SRV+Double+Triple,2
null,test,Negative selection,0.345,25.253,SRV+Double+Triple,2
alternative,reference,Diversifying selection,5.602,0.0,SRV+Double+Triple,3
alternative,reference,Negative selection,0.303,100.0,SRV+Double+Triple,3
alternative,reference,Negative selection,0.953,0.0,SRV+Double+Triple,3
alternative,test,Diversifying selection,5.001,0.0,SRV+Double+Triple,3
alternative,test,Diversifying selection,5.602,0.0,SRV+Double+Triple,3
alternative,test,Negative selection,0.328,100.0,SRV+Double+Triple,3
alternative,test,Negative selection,0.956,0.0,SRV+Double+Triple,3
alternative,test,Negative selection,0.303,100.0,SRV+Double+Triple,3
alternative,test,Negative selection,0.953,0.0,SRV+Double+Triple,3
null,reference,Diversifying selection,3.589,0.0,SRV+Double+Triple,3
null,reference,Negative selection,0.31,100.0,SRV+Double+Triple,3
null,reference,Negative selection,0.878,0.0,SRV+Double+Triple,3
null,test,Diversifying selection,3.589,0.0,SRV+Double+Triple,3
null,test,Negative selection,0.31,100.0,SRV+Double+Triple,3
null,test,Negative selection,0.878,0.0,SRV+Double+Triple,3
alternative,reference,Diversifying selection,4.973,0.0,SRV+Double+Triple,4
alternative,reference,Negative selection,0.303,100.0,SRV+Double+Triple,4
alternative,reference,Negative selection,0.907,0.0,SRV+Double+Triple,4
alternative,test,Diversifying selection,4.473,0.0,SRV+Double+Triple,4
alternative,test,Diversifying selection,4.973,0.0,SRV+Double+Triple,4
alternative,test,Negative selection,0.328,100.0,SRV+Double+Triple,4
alternative,test,Negative selection,0.913,0.0,SRV+Double+Triple,4
alternative,test,Negative selection,0.303,100.0,SRV+Double+Triple,4
alternative,test,Negative selection,0.907,0.0,SRV+Double+Triple,4
null,reference,Diversifying selection,3.235,0.0,SRV+Double+Triple,4
null,reference,Negative selection,0.309,100.0,SRV+Double+Triple,4
null,reference,Negative selection,0.833,0.0,SRV+Double+Triple,4
null,test,Diversifying selection,3.235,0.0,SRV+Double+Triple,4
null,test,Negative selection,0.309,100.0,SRV+Double+Triple,4
null,test,Negative selection,0.833,0.0,SRV+Double+Triple,4
alternative,reference,Diversifying selection,17.94,0.0,SRV+Double+Triple,5
alternative,reference,Negative selection,0.131,0.0,SRV+Double+Triple,5
alternative,reference,Negative selection,0.342,100.0,SRV+Double+Triple,5
alternative,test,Diversifying selection,32.031,0.0,SRV+Double+Triple,5
alternative,test,Diversifying selection,17.94,0.0,SRV+Double+Triple,5
alternative,test,Negative selection,0.087,0.0,SRV+Double+Triple,5
alternative,test,Negative selection,0.276,100.0,SRV+Double+Triple,5
alternative,test,Negative selection,0.131,0.0,SRV+Double+Triple,5
alternative,test,Negative selection,0.342,100.0,SRV+Double+Triple,5
null,reference,Diversifying selection,1.002,0.0,SRV+Double+Triple,5
null,reference,Negative selection,0.31,100.0,SRV+Double+Triple,5
null,reference,Negative selection,0.726,0.0,SRV+Double+Triple,5
null,test,Diversifying selection,1.002,0.0,SRV+Double+Triple,5
null,test,Negative selection,0.31,100.0,SRV+Double+Triple,5
null,test,Negative selection,0.726,0.0,SRV+Double+Triple,5
alternative,reference,Diversifying selection,1.002,0.0,SRV+Double+Triple,6
alternative,reference,Negative selection,0.227,79.633,SRV+Double+Triple,6
alternative,reference,Negative selection,0.605,20.367,SRV+Double+Triple,6
alternative,test,Diversifying selection,1.002,0.0,SRV+Double+Triple,6
alternative,test,Diversifying selection,1.002,0.0,SRV+Double+Triple,6
alternative,test,Negative selection,0.295,20.367,SRV+Double+Triple,6
alternative,test,Negative selection,0.336,79.633,SRV+Double+Triple,6
alternative,test,Negative selection,0.227,79.633,SRV+Double+Triple,6
alternative,test,Negative selection,0.605,20.367,SRV+Double+Triple,6
null,reference,Diversifying selection,1.08,0.0,SRV+Double+Triple,6
null,reference,Negative selection,0.285,71.386,SRV+Double+Triple,6
null,reference,Negative selection,0.353,28.614,SRV+Double+Triple,6
null,test,Diversifying selection,1.08,0.0,SRV+Double+Triple,6
null,test,Negative selection,0.285,71.386,SRV+Double+Triple,6
null,test,Negative selection,0.353,28.614,SRV+Double+Triple,6
alternative,reference,Diversifying selection,6.883,0.0,SRV+Double+Triple,7
alternative,reference,Negative selection,0.304,100.0,SRV+Double+Triple,7
alternative,reference,Negative selection,0.96,0.0,SRV+Double+Triple,7
alternative,test,Diversifying selection,6.095,0.0,SRV+Double+Triple,7
alternative,test,Diversifying selection,6.883,0.0,SRV+Double+Triple,7
alternative,test,Negative selection,0.328,100.0,SRV+Double+Triple,7
alternative,test,Negative selection,0.962,0.0,SRV+Double+Triple,7
alternative,test,Negative selection,0.304,100.0,SRV+Double+Triple,7
alternative,test,Negative selection,0.96,0.0,SRV+Double+Triple,7
null,reference,Diversifying selection,4.138,0.0,SRV+Double+Triple,7
null,reference,Negative selection,0.31,100.0,SRV+Double+Triple,7
null,reference,Negative selection,0.885,0.0,SRV+Double+Triple,7
null,test,Diversifying selection,4.138,0.0,SRV+Double+Triple,7
null,test,Negative selection,0.31,100.0,SRV+Double+Triple,7
null,test,Negative selection,0.885,0.0,SRV+Double+Triple,7
alternative,reference,Diversifying selection,5.324,0.0,SRV+Double+Triple,8
alternative,reference,Negative selection,0.304,100.0,SRV+Double+Triple,8
alternative,reference,Negative selection,0.934,0.0,SRV+Double+Triple,8
alternative,test,Diversifying selection,4.8,0.0,SRV+Double+Triple,8
alternative,test,Diversifying selection,5.324,0.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.328,100.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.938,0.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.304,100.0,SRV+Double+Triple,8
alternative,test,Negative selection,0.934,0.0,SRV+Double+Triple,8
null,reference,Diversifying selection,3.475,0.0,SRV+Double+Triple,8
null,reference,Negative selection,0.31,100.0,SRV+Double+Triple,8
null,reference,Negative selection,0.862,0.0,SRV+Double+Triple,8
null,test,Diversifying selection,3.475,0.0,SRV+Double+Triple,8
null,test,Negative selection,0.31,100.0,SRV+Double+Triple,8
null,test,Negative selection,0.862,0.0,SRV+Double+Triple,8
alternative,reference,Diversifying selection,1.462,0.0,SRV+Double+Triple,9
alternative,reference,Negative selection,0.296,93.114,SRV+Double+Triple,9
alternative,reference,Negative selection,0.394,6.886,SRV+Double+Triple,9
alternative,test,Diversifying selection,1.426,0.0,SRV+Double+Triple,9
alternative,test,Diversifying selection,1.462,0.0,SRV+Double+Triple,9
alternative,test,Negative selection,0.321,93.114,SRV+Double+Triple,9
alternative,test,Negative selection,0.419,6.886,SRV+Double+Triple,9
alternative,test,Negative selection,0.296,93.114,SRV+Double+Triple,9
alternative,test,Negative selection,0.394,6.886,SRV+Double+Triple,9
null,reference,Diversifying selection,1.198,0.0,SRV+Double+Triple,9
null,reference,Negative selection,0.303,93.485,SRV+Double+Triple,9
null,reference,Negative selection,0.391,6.515,SRV+Double+Triple,9
null,test,Diversifying selection,1.198,0.0,SRV+Double+Triple,9
null,test,Negative selection,0.303,93.485,SRV+Double+Triple,9
null,test,Negative selection,0.391,6.515,SRV+Double+Triple,9
alternative,reference,Diversifying selection,6.738,0.0,SRV+Double+Triple,10
alternative,reference,Negative selection,0.304,100.0,SRV+Double+Triple,10
alternative,reference,Negative selection,0.908,0.0,SRV+Double+Triple,10
alternative,test,Diversifying selection,5.95,0.0,SRV+Double+Triple,10
alternative,test,Diversifying selection,6.738,0.0,SRV+Double+Triple,10
alternative,test,Negative selection,0.329,100.0,SRV+Double+Triple,10
alternative,test,Negative selection,0.914,0.0,SRV+Double+Triple,10
alternative,test,Negative selection,0.304,100.0,SRV+Double+Triple,10
alternative,test,Negative selection,0.908,0.0,SRV+Double+Triple,10
null,reference,Diversifying selection,4.08,0.0,SRV+Double+Triple,10
null,reference,Negative selection,0.31,100.0,SRV+Double+Triple,10
null,reference,Negative selection,0.837,0.0,SRV+Double+Triple,10
null,test,Diversifying selection,4.08,0.0,SRV+Double+Triple,10
null,test,Negative selection,0.31,100.0,SRV+Double+Triple,10
null,test,Negative selection,0.837,0.0,SRV+Double+Triple,10
