branch	parent	child	child_is_tip	branch_length	site	nt_distance	is_multi_hit
3	14	Equus_asinus	1	2.78	13	0	0
4	14	Equus_quagga	1	2.78	13	0	0
5	INTERNAL	25	0	40.1665	13	0	0
6	25	Ceratotherium_simum	1	15.2135	13	0	0
7	25	Diceros_bicornis	1	15.2135	13	0	0
0	INTERNAL	13	0	44.28	14	0	0
1	13	Equus_caballus	1	11.1	14	0	0
2	13	14	0	8.32	14	0	0
3	14	Equus_asinus	1	2.78	14	0	0
4	14	Equus_quagga	1	2.78	14	0	0
5	INTERNAL	25	0	40.1665	14	1	0
6	25	Ceratotherium_simum	1	15.2135	14	0	0
7	25	Diceros_bicornis	1	15.2135	14	0	0
0	INTERNAL	13	0	44.28	15	0	0
1	13	Equus_caballus	1	11.1	15	0	0
2	13	14	0	8.32	15	0	0
3	14	Equus_asinus	1	2.78	15	0	0
4	14	Equus_quagga	1	2.78	15	0	0
5	INTERNAL	25	0	40.1665	15	0	0
6	25	Ceratotherium_simum	1	15.2135	15	0	0
7	25	Diceros_bicornis	1	15.2135	15	0	0
0	INTERNAL	13	0	44.28	16	0	0
1	13	Equus_caballus	1	11.1	16	0	0
2	13	14	0	8.32	16	0	0
3	14	Equus_asinus	1	2.78	16	0	0
4	14	Equus_quagga	1	2.78	16	0	0
5	INTERNAL	25	0	40.1665	16	1	0
6	25	Ceratotherium_simum	1	15.2135	16	0	0
7	25	Diceros_bicornis	1	15.2135	16	0	0
0	INTERNAL	13	0	44.28	17	0	0
1	13	Equus_caballus	1	11.1	17	0	0
2	13	14	0	8.32	17	0	0
3	14	Equus_asinus	1	2.78	17	0	0
4	14	Equus_quagga	1	2.78	17	0	0
5	INTERNAL	25	0	40.1665	17	1	0
6	25	Ceratotherium_simum	1	15.2135	17	0	0
7	25	Diceros_bicornis	1	15.2135	17	0	0
0	INTERNAL	13	0	44.28	18	1	0
1	13	Equus_caballus	1	11.1	18	0	0
2	13	14	0	8.32	18	0	0
3	14	Equus_asinus	1	2.78	18	0	0
4	14	Equus_quagga	1	2.78	18	0	0
5	INTERNAL	25	0	40.1665	18	0	0
6	25	Ceratotherium_simum	1	15.2135	18	0	0
7	25	Diceros_bicornis	1	15.2135	18	0	0
0	INTERNAL	13	0	44.28	19	0	0
1	13	Equus_caballus	1	11.1	19	0	0
2	13	14	0	8.32	19	0	0
3	14	Equus_asinus	1	2.78	19	0	0
4	14	Equus_quagga	1	2.78	19	0	0
5	INTERNAL	25	0	40.1665	19	0	0
6	25	Ceratotherium_simum	1	15.2135	19	0	0
7	25	Diceros_bicornis	1	15.2135	19	0	0
0	INTERNAL	13	0	44.28	20	0	0
1	13	Equus_caballus	1	11.1	20	0	0
2	13	14	0	8.32	20	0	0
3	14	Equus_asinus	1	2.78	20	0	0
4	14	Equus_quagga	1	2.78	20	0	0
5	INTERNAL	25	0	40.1665	20	0	0
6	25	Ceratotherium_simum	1	15.2135	20	0	0
7	25	Diceros_bicornis	1	15.2135	20	0	0
0	INTERNAL	13	0	44.28	21	0	0
1	13	Equus_caballus	1	11.1	21	0	0
2	13	14	0	8.32	21	0	0
3	14	Equus_asinus	1	2.78	21	0	0
4	14	Equus_quagga	1	2.78	21	0	0
5	INTERNAL	25	0	40.1665	21	0	0
6	25	Ceratotherium_simum	1	15.2135	21	0	0
7	25	Diceros_bicornis	1	15.2135	21	0	0
0	INTERNAL	13	0	44.28	22	0	0
1	13	Equus_caballus	1	11.1	22	0	0
2	13	14	0	8.32	22	0	0
3	14	Equus_asinus	1	2.78	22	0	0
4	14	Equus_quagga	1	2.78	22	0	0
5	INTERNAL	25	0	40.1665	22	0	0
6	25	Ceratotherium_simum	1	15.2135	22	0	0
7	25	Diceros_bicornis	1	15.2135	22	0	0
0	INTERNAL	13	0	44.28	23	0	0
1	13	Equus_caballus	1	11.1	23	0	0
2	13	14	0	8.32	23	0	0
3	14	Equus_asinus	1	2.78	23	0	0
4	14	Equus_quagga	1	2.78	23	0	0
5	INTERNAL	25	0	40.1665	23	0	0
6	25	Ceratotherium_simum	1	15.2135	23	0	0
7	25	Diceros_bicornis	1	15.2135	23	0	0
0	INTERNAL	13	0	44.28	24	0	0
1	13	Equus_caballus	1	11.1	24	0	0
2	13	14	0	8.32	24	0	0
3	14	Equus_asinus	1	2.78	24	0	0
4	14	Equus_quagga	1	2.78	24	0	0
5	INTERNAL	25	0	40.1665	24	0	0
6	25	Ceratotherium_simum	1	15.2135	24	0	0
7	25	Diceros_bicornis	1	15.2135	24	0	0
0	INTERNAL	13	0	44.28	25	0	0
1	13	Equus_caballus	1	11.1	25	0	0
2	13	14	0	8.32	25	0	0
3	14	Equus_asinus	1	2.78	25	0	0
4	14	Equus_quagga	1	2.78	25	0	0
5	INTERNAL	25	0	40.1665	25	0	0
6	25	Ceratotherium_simum	1	15.2135	25	0	0
7	25	Diceros_bicornis	1	15.2135	25	0	0
0	INTERNAL	13	0	44.28	26	0	0
1	13	Equus_caballus	1	11.1	26	0	0
2	13	14	0	8.32	26	0	0
3	14	Equus_asinus	1	2.78	26	0	0
4	14	Equus_quagga	1	2.78	26	0	0
5	INTERNAL	25	0	40.1665	26	0	0
6	25	Ceratotherium_simum	1	15.2135	26	0	0
7	25	Diceros_bicornis	1	15.2135	26	0	0
0	INTERNAL	13	0	44.28	27	0	0
1	13	Equus_caballus	1	11.1	27	0	0
2	13	14	0	8.32	27	0	0
3	14	Equus_asinus	1	2.78	27	0	0
4	14	Equus_quagga	1	2.78	27	0	0
5	INTERNAL	25	0	40.1665	27	0	0
6	25	Ceratotherium_simum	1	15.2135	27	0	0
7	25	Diceros_bicornis	1	15.2135	27	0	0
0	INTERNAL	13	0	44.28	28	0	0
1	13	Equus_caballus	1	11.1	28	0	0
2	13	14	0	8.32	28	0	0
3	14	Equus_asinus	1	2.78	28	0	0
4	14	Equus_quagga	1	2.78	28	0	0
5	INTERNAL	25	0	40.1665	28	0	0
6	25	Ceratotherium_simum	1	15.2135	28	0	0
7	25	Diceros_bicornis	1	15.2135	28	0	0
0	INTERNAL	13	0	44.28	29	0	0
1	13	Equus_caballus	1	11.1	29	1	0
2	13	14	0	8.32	29	0	0
3	14	Equus_asinus	1	2.78	29	0	0
4	14	Equus_quagga	1	2.78	29	0	0
5	INTERNAL	25	0	40.1665	29	0	0
6	25	Ceratotherium_simum	1	15.2135	29	0	0
7	25	Diceros_bicornis	1	15.2135	29	0	0
0	INTERNAL	13	0	44.28	30	0	0
1	13	Equus_caballus	1	11.1	30	0	0
2	13	14	0	8.32	30	0	0
3	14	Equus_asinus	1	2.78	30	0	0
4	14	Equus_quagga	1	2.78	30	0	0
5	INTERNAL	25	0	40.1665	30	0	0
6	25	Ceratotherium_simum	1	15.2135	30	0	0
7	25	Diceros_bicornis	1	15.2135	30	0	0
0	INTERNAL	13	0	44.28	31	0	0
1	13	Equus_caballus	1	11.1	31	0	0
2	13	14	0	8.32	31	0	0
3	14	Equus_asinus	1	2.78	31	0	0
4	14	Equus_quagga	1	2.78	31	0	0
5	INTERNAL	25	0	40.1665	31	0	0
6	25	Ceratotherium_simum	1	15.2135	31	0	0
7	25	Diceros_bicornis	1	15.2135	31	0	0
0	INTERNAL	13	0	44.28	32	0	0
1	13	Equus_caballus	1	11.1	32	0	0
2	13	14	0	8.32	32	0	0
3	14	Equus_asinus	1	2.78	32	0	0
4	14	Equus_quagga	1	2.78	32	0	0
5	INTERNAL	25	0	40.1665	32	0	0
6	25	Ceratotherium_simum	1	15.2135	32	0	0
7	25	Diceros_bicornis	1	15.2135	32	0	0
0	INTERNAL	13	0	44.28	33	0	0
1	13	Equus_caballus	1	11.1	33	0	0
2	13	14	0	8.32	33	0	0
3	14	Equus_asinus	1	2.78	33	0	0
4	14	Equus_quagga	1	2.78	33	0	0
5	INTERNAL	25	0	40.1665	33	1	0
6	25	Ceratotherium_simum	1	15.2135	33	0	0
7	25	Diceros_bicornis	1	15.2135	33	0	0
0	INTERNAL	13	0	44.28	34	0	0
1	13	Equus_caballus	1	11.1	34	0	0
2	13	14	0	8.32	34	0	0
3	14	Equus_asinus	1	2.78	34	0	0
4	14	Equus_quagga	1	2.78	34	0	0
5	INTERNAL	25	0	40.1665	34	0	0
6	25	Ceratotherium_simum	1	15.2135	34	0	0
7	25	Diceros_bicornis	1	15.2135	34	0	0
0	INTERNAL	13	0	44.28	35	0	0
1	13	Equus_caballus	1	11.1	35	0	0
2	13	14	0	8.32	35	0	0
3	14	Equus_asinus	1	2.78	35	0	0
4	14	Equus_quagga	1	2.78	35	0	0
5	INTERNAL	25	0	40.1665	35	0	0
6	25	Ceratotherium_simum	1	15.2135	35	0	0
7	25	Diceros_bicornis	1	15.2135	35	0	0
0	INTERNAL	13	0	44.28	36	0	0
1	13	Equus_caballus	1	11.1	36	0	0
2	13	14	0	8.32	36	0	0
3	14	Equus_asinus	1	2.78	36	0	0
4	14	Equus_quagga	1	2.78	36	0	0
5	INTERNAL	25	0	40.1665	36	0	0
6	25	Ceratotherium_simum	1	15.2135	36	0	0
7	25	Diceros_bicornis	1	15.2135	36	0	0
0	INTERNAL	13	0	44.28	37	0	0
1	13	Equus_caballus	1	11.1	37	0	0
2	13	14	0	8.32	37	0	0
3	14	Equus_asinus	1	2.78	37	0	0
4	14	Equus_quagga	1	2.78	37	0	0
5	INTERNAL	25	0	40.1665	37	0	0
6	25	Ceratotherium_simum	1	15.2135	37	0	0
7	25	Diceros_bicornis	1	15.2135	37	0	0
0	INTERNAL	13	0	44.28	38	0	0
1	13	Equus_caballus	1	11.1	38	0	0
2	13	14	0	8.32	38	0	0
3	14	Equus_asinus	1	2.78	38	0	0
4	14	Equus_quagga	1	2.78	38	0	0
5	INTERNAL	25	0	40.1665	38	0	0
6	25	Ceratotherium_simum	1	15.2135	38	0	0
7	25	Diceros_bicornis	1	15.2135	38	0	0
0	INTERNAL	13	0	44.28	39	0	0
1	13	Equus_caballus	1	11.1	39	0	0
2	13	14	0	8.32	39	0	0
3	14	Equus_asinus	1	2.78	39	0	0
4	14	Equus_quagga	1	2.78	39	0	0
5	INTERNAL	25	0	40.1665	39	0	0
6	25	Ceratotherium_simum	1	15.2135	39	0	0
7	25	Diceros_bicornis	1	15.2135	39	0	0
0	INTERNAL	13	0	44.28	40	0	0
1	13	Equus_caballus	1	11.1	40	0	0
2	13	14	0	8.32	40	0	0
3	14	Equus_asinus	1	2.78	40	0	0
4	14	Equus_quagga	1	2.78	40	0	0
5	INTERNAL	25	0	40.1665	40	0	0
6	25	Ceratotherium_simum	1	15.2135	40	0	0
7	25	Diceros_bicornis	1	15.2135	40	0	0
0	INTERNAL	13	0	44.28	41	0	0
1	13	Equus_caballus	1	11.1	41	0	0
2	13	14	0	8.32	41	0	0
3	14	Equus_asinus	1	2.78	41	0	0
4	14	Equus_quagga	1	2.78	41	0	0
5	INTERNAL	25	0	40.1665	41	0	0
6	25	Ceratotherium_simum	1	15.2135	41	0	0
7	25	Diceros_bicornis	1	15.2135	41	0	0
0	INTERNAL	13	0	44.28	42	0	0
1	13	Equus_caballus	1	11.1	42	0	0
2	13	14	0	8.32	42	0	0
3	14	Equus_asinus	1	2.78	42	0	0
4	14	Equus_quagga	1	2.78	42	0	0
5	INTERNAL	25	0	40.1665	42	0	0
6	25	Ceratotherium_simum	1	15.2135	42	0	0
7	25	Diceros_bicornis	1	15.2135	42	0	0
0	INTERNAL	13	0	44.28	43	0	0
1	13	Equus_caballus	1	11.1	43	0	0
2	13	14	0	8.32	43	0	0
3	14	Equus_asinus	1	2.78	43	0	0
4	14	Equus_quagga	1	2.78	43	0	0
5	INTERNAL	25	0	40.1665	43	0	0
6	25	Ceratotherium_simum	1	15.2135	43	0	0
7	25	Diceros_bicornis	1	15.2135	43	0	0
0	INTERNAL	13	0	44.28	44	0	0
1	13	Equus_caballus	1	11.1	44	0	0
2	13	14	0	8.32	44	0	0
3	14	Equus_asinus	1	2.78	44	0	0
4	14	Equus_quagga	1	2.78	44	0	0
5	INTERNAL	25	0	40.1665	44	0	0
6	25	Ceratotherium_simum	1	15.2135	44	0	0
7	25	Diceros_bicornis	1	15.2135	44	0	0
0	INTERNAL	13	0	44.28	45	0	0
1	13	Equus_caballus	1	11.1	45	0	0
2	13	14	0	8.32	45	0	0
3	14	Equus_asinus	1	2.78	45	0	0
4	14	Equus_quagga	1	2.78	45	0	0
5	INTERNAL	25	0	40.1665	45	0	0
6	25	Ceratotherium_simum	1	15.2135	45	0	0
7	25	Diceros_bicornis	1	15.2135	45	0	0
0	INTERNAL	13	0	44.28	46	0	0
1	13	Equus_caballus	1	11.1	46	0	0
2	13	14	0	8.32	46	0	0
3	14	Equus_asinus	1	2.78	46	0	0
4	14	Equus_quagga	1	2.78	46	0	0
5	INTERNAL	25	0	40.1665	46	0	0
6	25	Ceratotherium_simum	1	15.2135	46	0	0
7	25	Diceros_bicornis	1	15.2135	46	0	0
0	INTERNAL	13	0	44.28	47	0	0
1	13	Equus_caballus	1	11.1	47	0	0
2	13	14	0	8.32	47	0	0
3	14	Equus_asinus	1	2.78	47	0	0
4	14	Equus_quagga	1	2.78	47	0	0
5	INTERNAL	25	0	40.1665	47	0	0
6	25	Ceratotherium_simum	1	15.2135	47	0	0
7	25	Diceros_bicornis	1	15.2135	47	0	0
0	INTERNAL	13	0	44.28	48	0	0
1	13	Equus_caballus	1	11.1	48	0	0
2	13	14	0	8.32	48	0	0
3	14	Equus_asinus	1	2.78	48	0	0
4	14	Equus_quagga	1	2.78	48	0	0
5	INTERNAL	25	0	40.1665	48	0	0
6	25	Ceratotherium_simum	1	15.2135	48	0	0
7	25	Diceros_bicornis	1	15.2135	48	0	0
0	INTERNAL	13	0	44.28	49	0	0
1	13	Equus_caballus	1	11.1	49	0	0
2	13	14	0	8.32	49	0	0
3	14	Equus_asinus	1	2.78	49	0	0
4	14	Equus_quagga	1	2.78	49	0	0
5	INTERNAL	25	0	40.1665	49	1	0
6	25	Ceratotherium_simum	1	15.2135	49	0	0
7	25	Diceros_bicornis	1	15.2135	49	0	0
0	INTERNAL	13	0	44.28	50	0	0
1	13	Equus_caballus	1	11.1	50	0	0
2	13	14	0	8.32	50	0	0
3	14	Equus_asinus	1	2.78	50	0	0
4	14	Equus_quagga	1	2.78	50	0	0
5	INTERNAL	25	0	40.1665	50	0	0
6	25	Ceratotherium_simum	1	15.2135	50	0	0
7	25	Diceros_bicornis	1	15.2135	50	0	0
0	INTERNAL	13	0	44.28	51	0	0
1	13	Equus_caballus	1	11.1	51	0	0
2	13	14	0	8.32	51	0	0
3	14	Equus_asinus	1	2.78	51	0	0
4	14	Equus_quagga	1	2.78	51	0	0
5	INTERNAL	25	0	40.1665	51	0	0
6	25	Ceratotherium_simum	1	15.2135	51	0	0
7	25	Diceros_bicornis	1	15.2135	51	0	0
0	INTERNAL	13	0	44.28	52	0	0
1	13	Equus_caballus	1	11.1	52	0	0
2	13	14	0	8.32	52	0	0
3	14	Equus_asinus	1	2.78	52	0	0
4	14	Equus_quagga	1	2.78	52	0	0
5	INTERNAL	25	0	40.1665	52	1	0
6	25	Ceratotherium_simum	1	15.2135	52	0	0
7	25	Diceros_bicornis	1	15.2135	52	0	0
0	INTERNAL	13	0	44.28	53	0	0
1	13	Equus_caballus	1	11.1	53	0	0
2	13	14	0	8.32	53	0	0
3	14	Equus_asinus	1	2.78	53	0	0
4	14	Equus_quagga	1	2.78	53	0	0
5	INTERNAL	25	0	40.1665	53	0	0
6	25	Ceratotherium_simum	1	15.2135	53	0	0
7	25	Diceros_bicornis	1	15.2135	53	0	0
0	INTERNAL	13	0	44.28	54	0	0
1	13	Equus_caballus	1	11.1	54	0	0
2	13	14	0	8.32	54	0	0
3	14	Equus_asinus	1	2.78	54	0	0
4	14	Equus_quagga	1	2.78	54	0	0
5	INTERNAL	25	0	40.1665	54	0	0
6	25	Ceratotherium_simum	1	15.2135	54	0	0
7	25	Diceros_bicornis	1	15.2135	54	0	0
0	INTERNAL	13	0	44.28	55	0	0
1	13	Equus_caballus	1	11.1	55	0	0
2	13	14	0	8.32	55	0	0
3	14	Equus_asinus	1	2.78	55	0	0
4	14	Equus_quagga	1	2.78	55	0	0
5	INTERNAL	25	0	40.1665	55	0	0
6	25	Ceratotherium_simum	1	15.2135	55	0	0
7	25	Diceros_bicornis	1	15.2135	55	0	0
0	INTERNAL	13	0	44.28	56	0	0
1	13	Equus_caballus	1	11.1	56	0	0
2	13	14	0	8.32	56	0	0
3	14	Equus_asinus	1	2.78	56	0	0
4	14	Equus_quagga	1	2.78	56	0	0
5	INTERNAL	25	0	40.1665	56	0	0
6	25	Ceratotherium_simum	1	15.2135	56	0	0
7	25	Diceros_bicornis	1	15.2135	56	0	0
0	INTERNAL	13	0	44.28	57	0	0
1	13	Equus_caballus	1	11.1	57	0	0
2	13	14	0	8.32	57	0	0
3	14	Equus_asinus	1	2.78	57	0	0
4	14	Equus_quagga	1	2.78	57	0	0
5	INTERNAL	25	0	40.1665	57	0	0
6	25	Ceratotherium_simum	1	15.2135	57	0	0
7	25	Diceros_bicornis	1	15.2135	57	0	0
0	INTERNAL	13	0	44.28	58	1	0
1	13	Equus_caballus	1	11.1	58	0	0
2	13	14	0	8.32	58	0	0
3	14	Equus_asinus	1	2.78	58	0	0
4	14	Equus_quagga	1	2.78	58	0	0
5	INTERNAL	25	0	40.1665	58	0	0
6	25	Ceratotherium_simum	1	15.2135	58	0	0
7	25	Diceros_bicornis	1	15.2135	58	0	0
0	INTERNAL	13	0	44.28	59	0	0
1	13	Equus_caballus	1	11.1	59	0	0
2	13	14	0	8.32	59	0	0
3	14	Equus_asinus	1	2.78	59	0	0
4	14	Equus_quagga	1	2.78	59	0	0
5	INTERNAL	25	0	40.1665	59	0	0
6	25	Ceratotherium_simum	1	15.2135	59	0	0
7	25	Diceros_bicornis	1	15.2135	59	0	0
0	INTERNAL	13	0	44.28	60	0	0
1	13	Equus_caballus	1	11.1	60	0	0
2	13	14	0	8.32	60	0	0
3	14	Equus_asinus	1	2.78	60	0	0
4	14	Equus_quagga	1	2.78	60	0	0
5	INTERNAL	25	0	40.1665	60	0	0
6	25	Ceratotherium_simum	1	15.2135	60	0	0
7	25	Diceros_bicornis	1	15.2135	60	0	0
0	INTERNAL	13	0	44.28	61	0	0
1	13	Equus_caballus	1	11.1	61	0	0
2	13	14	0	8.32	61	0	0
3	14	Equus_asinus	1	2.78	61	0	0
4	14	Equus_quagga	1	2.78	61	0	0
5	INTERNAL	25	0	40.1665	61	0	0
6	25	Ceratotherium_simum	1	15.2135	61	0	0
7	25	Diceros_bicornis	1	15.2135	61	0	0
0	INTERNAL	13	0	44.28	62	0	0
1	13	Equus_caballus	1	11.1	62	0	0
2	13	14	0	8.32	62	0	0
3	14	Equus_asinus	1	2.78	62	0	0
4	14	Equus_quagga	1	2.78	62	0	0
5	INTERNAL	25	0	40.1665	62	0	0
6	25	Ceratotherium_simum	1	15.2135	62	0	0
7	25	Diceros_bicornis	1	15.2135	62	0	0
0	INTERNAL	13	0	44.28	63	0	0
1	13	Equus_caballus	1	11.1	63	0	0
2	13	14	0	8.32	63	0	0
3	14	Equus_asinus	1	2.78	63	0	0
4	14	Equus_quagga	1	2.78	63	0	0
5	INTERNAL	25	0	40.1665	63	0	0
6	25	Ceratotherium_simum	1	15.2135	63	0	0
7	25	Diceros_bicornis	1	15.2135	63	0	0
0	INTERNAL	13	0	44.28	64	0	0
1	13	Equus_caballus	1	11.1	64	0	0
2	13	14	0	8.32	64	0	0
3	14	Equus_asinus	1	2.78	64	0	0
4	14	Equus_quagga	1	2.78	64	0	0
5	INTERNAL	25	0	40.1665	64	0	0
6	25	Ceratotherium_simum	1	15.2135	64	0	0
7	25	Diceros_bicornis	1	15.2135	64	0	0
0	INTERNAL	13	0	44.28	65	0	0
1	13	Equus_caballus	1	11.1	65	0	0
2	13	14	0	8.32	65	0	0
3	14	Equus_asinus	1	2.78	65	0	0
4	14	Equus_quagga	1	2.78	65	0	0
5	INTERNAL	25	0	40.1665	65	0	0
6	25	Ceratotherium_simum	1	15.2135	65	0	0
7	25	Diceros_bicornis	1	15.2135	65	0	0
0	INTERNAL	13	0	44.28	66	0	0
1	13	Equus_caballus	1	11.1	66	0	0
2	13	14	0	8.32	66	0	0
3	14	Equus_asinus	1	2.78	66	0	0
4	14	Equus_quagga	1	2.78	66	0	0
5	INTERNAL	25	0	40.1665	66	0	0
6	25	Ceratotherium_simum	1	15.2135	66	0	0
7	25	Diceros_bicornis	1	15.2135	66	0	0
0	INTERNAL	13	0	44.28	67	0	0
1	13	Equus_caballus	1	11.1	67	0	0
2	13	14	0	8.32	67	0	0
3	14	Equus_asinus	1	2.78	67	0	0
4	14	Equus_quagga	1	2.78	67	0	0
5	INTERNAL	25	0	40.1665	67	0	0
6	25	Ceratotherium_simum	1	15.2135	67	0	0
7	25	Diceros_bicornis	1	15.2135	67	0	0
0	INTERNAL	13	0	44.28	68	0	0
1	13	Equus_caballus	1	11.1	68	0	0
2	13	14	0	8.32	68	0	0
3	14	Equus_asinus	1	2.78	68	0	0
4	14	Equus_quagga	1	2.78	68	0	0
5	INTERNAL	25	0	40.1665	68	0	0
6	25	Ceratotherium_simum	1	15.2135	68	0	0
7	25	Diceros_bicornis	1	15.2135	68	0	0
0	INTERNAL	13	0	44.28	69	0	0
1	13	Equus_caballus	1	11.1	69	0	0
2	13	14	0	8.32	69	0	0
3	14	Equus_asinus	1	2.78	69	0	0
4	14	Equus_quagga	1	2.78	69	0	0
5	INTERNAL	25	0	40.1665	69	0	0
6	25	Ceratotherium_simum	1	15.2135	69	0	0
7	25	Diceros_bicornis	1	15.2135	69	0	0
0	INTERNAL	13	0	44.28	70	0	0
1	13	Equus_caballus	1	11.1	70	0	0
2	13	14	0	8.32	70	0	0
3	14	Equus_asinus	1	2.78	70	0	0
4	14	Equus_quagga	1	2.78	70	0	0
5	INTERNAL	25	0	40.1665	70	0	0
6	25	Ceratotherium_simum	1	15.2135	70	0	0
7	25	Diceros_bicornis	1	15.2135	70	0	0
0	INTERNAL	13	0	44.28	71	0	0
1	13	Equus_caballus	1	11.1	71	0	0
2	13	14	0	8.32	71	0	0
3	14	Equus_asinus	1	2.78	71	0	0
4	14	Equus_quagga	1	2.78	71	0	0
5	INTERNAL	25	0	40.1665	71	0	0
6	25	Ceratotherium_simum	1	15.2135	71	0	0
7	25	Diceros_bicornis	1	15.2135	71	0	0
0	INTERNAL	13	0	44.28	72	0	0
1	13	Equus_caballus	1	11.1	72	0	0
2	13	14	0	8.32	72	0	0
3	14	Equus_asinus	1	2.78	72	0	0
4	14	Equus_quagga	1	2.78	72	0	0
5	INTERNAL	25	0	40.1665	72	0	0
6	25	Ceratotherium_simum	1	15.2135	72	0	0
7	25	Diceros_bicornis	1	15.2135	72	0	0
0	INTERNAL	13	0	44.28	73	0	0
1	13	Equus_caballus	1	11.1	73	0	0
2	13	14	0	8.32	73	0	0
3	14	Equus_asinus	1	2.78	73	0	0
